Tabla 1
Año Fiscal:;2017;;;;;;;;;;;;;;;;
Vigencia:;Cuentas x Pagar;;;;;;;;;;;;;;;;
Periodo:;Enero-Diciembre;;;;;;;;;;;;;;;;
UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;OBLIGACION;ORDEN PAGO;PAGOS
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1300-4;C;520;1300;4;;;;;Nación;13;CSF;FORTALECIMIENTO DEL SISTEMA DE INSPECCION, VIGILANCIA Y CONTROL DEL  TRABAJO EN COLOMBIA. NACIONAL;$ 7.660.174,00;$ 7.660.174,00;$ 7.660.174,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1300-5;C;520;1300;5;;;;;Nación;13;CSF;DISEÑO, IMPLEMENTACIÓN Y SEGUIMIENTO DE POLÍTICAS ACTIVAS Y PASIVAS DE MERCADO DE TRABAJO A NIVEL NACIONAL, REGIONAL Y LOCAL;$ 45.862.800,00;$ 45.862.800,00;$ 45.862.800,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1300-7;C;520;1300;7;;;;;Nación;11;CSF;IMPLEMENTACIÓN DE MECANISMOS PARA MEJORAR LA CALIDAD Y EFICIENCIA EN LA PRESTACIÓN DEL SERVICIO AL CIUDADANO EN EL MINISTERIO DEL TRABAJO A NIVEL NACIONAL;$ 1.570.566,00;$ 1.570.566,00;$ 1.570.566,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1300-7;C;520;1300;7;;;;;Nación;13;CSF;IMPLEMENTACIÓN DE MECANISMOS PARA MEJORAR LA CALIDAD Y EFICIENCIA EN LA PRESTACIÓN DEL SERVICIO AL CIUDADANO EN EL MINISTERIO DEL TRABAJO A NIVEL NACIONAL;$ 434.580.776,00;$ 434.580.776,00;$ 434.580.776,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1300-14;C;520;1300;14;;;;;Nación;11;CSF;FORTALECIMIENTO DE LA DEFENSA JUDICIAL Y EXTRAJUDICIAL DEL MINISTERIO DEL TRABAJO A NIVEL NACIONAL;$ 715.000,00;$ 715.000,00;$ 715.000,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1300-14;C;520;1300;14;;;;;Nación;13;CSF;FORTALECIMIENTO DE LA DEFENSA JUDICIAL Y EXTRAJUDICIAL DEL MINISTERIO DEL TRABAJO A NIVEL NACIONAL;$ 5.020.371,67;$ 5.020.371,67;$ 5.020.371,67
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1304-1;C;520;1304;1;;;;;Nación;13;CSF;FORTALECIMIENTO INSTITUCIONAL DE PROCESOS LEGALES ADMINISTRADOS POR EL MINISTERIO DEL TRABAJO;$ 3.250.000,00;$ 3.250.000,00;$ 3.250.000,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-520-1304-2;C;520;1304;2;;;;;Nación;13;CSF;CONSERVACION DEL ARCHIVO SINDICAL DEL MINISTERIO DEL TRABAJO;$ 3.330.000,00;$ 3.330.000,00;$ 3.330.000,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-540-1300-2;C;540;1300;2;;;;;Nación;13;CSF;ASISTENCIA PARA CONSOLIDAR LOS SISTEMAS DE INFORMACIÓN DEL MERCADO DE TRABAJO A NIVEL ADMINISTRATIVO Y DE ENCUESTAS, Y DESARROLLAR INSTRUMENTOS DE RECOLECCIÓN NUEVOS NACIONAL;$ 26.165.032,00;$ 26.165.032,00;$ 26.165.032,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-540-1300-3;C;540;1300;3;;;;;Nación;13;CSF;FORTALECIMIENTO Y CREACIÓN DE LOS OBSERVATORIOS REGIONALES DEL MERCADO DE TRABAJO Y CONSOLIDACIÓN DE LA RED DE OBSERVATORIOS;$ 20.000.000,00;$ 20.000.000,00;$ 20.000.000,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;A-1-0-1-5;A;1;0;1;5;;;;Nación;16;CSF;OTROS;$ 4.633.358,00;$ 4.633.358,00;$ 4.633.358,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;A-1-0-1-9;A;1;0;1;9;;;;Nación;16;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 2.280.608,00;$ 2.280.608,00;$ 2.280.608,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;A-1-0-2;A;1;0;2;;;;;Nación;16;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 32.592.000,00;$ 32.592.000,00;$ 32.592.000,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;A-2-0-4;A;2;0;4;;;;;Nación;16;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 83.993.361,00;$ 83.993.361,00;$ 83.993.361,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-123-1300-1;C;123;1300;1;;;;;Nación;16;CSF;IMPLEMENTACIÓN , SOSTENIBILIDAD Y GESTIÓN DE LAS TICS EN LA SSF BAJO EL MODELO DE ARQUITECTURA EMPRESARIAL (AE) , , NACIONAL;$ 510.264.033,87;$ 510.264.033,87;$ 510.264.033,87
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-320-1304-2;C;320;1304;2;;;;;Nación;16;CSF;DESARROLLO DE COMPETENCIAS TÉCNICAS Y COMPORTAMENTALES DE LOS FUNCIONARIOS DE LA SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR BOGOTÁ;$ 21.167.547,60;$ 21.167.547,60;$ 21.167.547,60
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-410-1300-3;C;410;1300;3;;;;;Nación;16;CSF;ESTUDIOS E INVESTIGACIONES DE LA SSF RELACIONADAS CON LOS SERVICIOS QUE OFRECEN LAS CCF A NIVEL NACIONAL;$ 82.000.000,00;$ 82.000.000,00;$ 82.000.000,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-510-1304-2;C;510;1304;2;;;;;Nación;16;CSF;MEJORAMIENTO EN LA CAPACIDAD DE GESTIÓN INSTITUCIONAL, PARA FORTALECER LA INSPECCIÓN, VIGILANCIA Y CONTROL DE LA SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR;$ 20.000.000,00;$ 20.000.000,00;$ 20.000.000,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-520-1300-2;C;520;1300;2;;;;;Nación;16;CSF;IMPLEMENTACIÓN Y MEJORAMIENTO DEL SISTEMA  INTEGRADO DE GESTIÓN DOCUMENTAL DE LA SSF;$ 219.557.000,00;$ 219.557.000,00;$ 219.557.000,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-520-1300-4;C;520;1300;4;;;;;Nación;16;CSF;FORTALECIMIENTO Y ACTUALIZACIÓN DE MECANISMOS DE ATENCIÓN PARA MEJORAR LA CALIDAD Y EFICIENCIA EN LA PRESTACIÓN DEL SERVICIO AL USUARIO NACIONAL;$ 3.921.520,00;$ 3.921.520,00;$ 3.921.520,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-520-1300-5;C;520;1300;5;;;;;Nación;16;CSF;FORTALECIMIENTO EN LA DIVULGACIÓN Y MANEJO DE LAS COMUNICACIONES DE LA SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR. BOGOTÁ;$ 181.473.468,00;$ 181.473.468,00;$ 181.473.468,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-1-0-1-1;A;1;0;1;1;;;;Propios;27;CSF;SUELDOS DE PERSONAL DE NOMINA;$ 17.997.342,00;$ 17.997.342,00;$ 17.997.342,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-1-0-1-5;A;1;0;1;5;;;;Propios;27;CSF;OTROS;$ 14.934.273,00;$ 14.934.273,00;$ 14.934.273,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-1-0-2;A;1;0;2;;;;;Propios;27;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 266.667,00;$ 266.667,00;$ 266.667,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-2-0-4;A;2;0;4;;;;;Propios;27;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 50.076.381,00;$ 50.076.381,00;$ 50.076.381,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-3-5-3-48;A;3;5;3;48;;;;Propios;27;CSF;SERVICIOS MEDICOS CONVENCIONALES;$ 25.490.541,00;$ 25.490.541,00;$ 25.490.541,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-111-700-1;C;111;700;1;;;;;Nación;16;CSF;CONSTRUCCION SEDES Y SUBSEDES DE FORMACION, EMPLEO Y EMPRENDIMIENTO EN EL MARCO DE LA ESTRATEGIA CONTRATOS PLAN. , , NACIONAL;$ 11.840.974,00;$ 11.840.974,00;$ 11.840.974,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-111-704-1;C;111;704;1;;;;;Nación;16;CSF;CONSTRUCCION Y ADECUACION DE EDIFICIOS PARA LA CAPACITACION LABORAL.;$ 989.199.928,13;$ 989.199.928,13;$ 989.199.928,13
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-111-704-1;C;111;704;1;;;;;Propios;21;CSF;CONSTRUCCION Y ADECUACION DE EDIFICIOS PARA LA CAPACITACION LABORAL.;$ 66.775.499.066,25;$ 66.775.499.066,25;$ 66.775.499.066,25
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-111-704-191;C;111;704;191;;;;;Propios;21;CSF;CONSTRUCCION Y ADECUACION DE EDIFICIOS PARA LA CAPACITACION LABORAL - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA;$ 65.889.779,00;$ 65.889.779,00;$ 65.889.779,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-2;C;310;704;2;;;;;Nación;16;CSF;ASISTENCIA AL DESARROLLO EMPRESARIAL, EL EMPRENDIMIENTO Y EL EMPRESARISMO;$ 37.699.200,00;$ 37.699.200,00;$ 37.699.200,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-3;C;310;704;3;;;;;Nación;16;CSF;ADMINISTRACION EDUCATIVA Y SERVICIOS DE APOYO A LA FORMACION PROFESIONAL.;$ 322.949.040,00;$ 322.949.040,00;$ 322.949.040,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-3;C;310;704;3;;;;;Propios;21;CSF;ADMINISTRACION EDUCATIVA Y SERVICIOS DE APOYO A LA FORMACION PROFESIONAL.;$ 591.591.854,00;$ 591.591.854,00;$ 591.591.854,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-4;C;310;704;4;;;;;Propios;26;CSF;CAPACITACION SECTOR INDUSTRIA DE LA CONSTRUCCION.;$ 3.029.836.080,00;$ 3.029.836.080,00;$ 3.029.836.080,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-5;C;310;704;5;;;;;Nación;16;CSF;CAPACITACION Y ACTUALIZACION DE DOCENTES, ASESORES Y PERSONAL DE APOYO.;$ 7.954.771,00;$ 7.954.771,00;$ 7.954.771,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-121;C;310;704;121;;;;;Propios;27;CSF;ASISTENCIA TECNICA PARA LA PROMOCION DE LOS SERVICIOS DEL SENA Y LA EFECTIVIDAD EN EL RECAUDO DE APORTES;$ 427.058.096,00;$ 427.058.096,00;$ 427.058.096,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-157;C;310;704;157;;;;;Propios;20;CSF;EXPLOTACION DE LOS RECURSOS DE LOS CENTROS, AREAS ADMINISTRATIVAS Y DE APOYO A LA FORMACION PARA LA PRODUCCION Y VENTA DE BIENES Y SERVICIOS;$ 389.822.407,36;$ 389.822.407,36;$ 389.822.407,36
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-158;C;310;704;158;;;;;Nación;16;CSF;ACTUALIZACION Y/O ELABORACION DE DISENOS CURRICULARES;$ 3.255.000,00;$ 3.255.000,00;$ 3.255.000,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-180;C;310;704;180;;;;;Propios;20;CSF;ADMINISTRACION E INTERMEDIACION DE EMPLEO Y DESARROLLO DE PROGRAMASDE FORMACION OCUPACIONAL PARA DESEMPLEADOS;$ 12.620.564,00;$ 12.620.564,00;$ 12.620.564,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-181;C;310;704;181;;;;;Propios;27;CSF;NORMALIZACION Y CERTIFICACION DE COMPETENCIAS LABORALES, RECONOCIMIENTO Y ARTICULACION DE LOS PROGRAMAS Y REDES DE ENTIDADES DE FORMACION, PARA CONSOLIDAR EL S.N.F.T. EN COLOMBIA COLOMBIA;$ 13.100.749,00;$ 13.100.749,00;$ 13.100.749,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-206;C;310;704;206;;;;;Nación;16;CSF;CAPACITACION PARA PERSONAS EN SITUACION DE DESPLAZAMIENTO PARA MEJORAR SUS NIVELES DE EMPLEABILIDAD Y LA CESACION DE SU CONDICION DE DESPLAZADO A NIVEL NACIONAL;$ 141.097.019,00;$ 141.097.019,00;$ 141.097.019,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-207;C;310;704;207;;;;;Nación;11;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 319.375.365,00;$ 319.375.365,00;$ 319.375.365,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-207;C;310;704;207;;;;;Nación;16;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 5.461.282.633,11;$ 5.460.044.857,11;$ 5.460.044.857,11
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-207;C;310;704;207;;;;;Propios;21;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 5.087.219.416,80;$ 5.087.219.416,80;$ 5.087.219.416,80
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-207;C;310;704;207;;;;;Propios;27;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 2.650.507.335,00;$ 2.650.507.335,00;$ 2.650.507.335,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-218;C;310;704;218;;;;;Nación;16;CSF;CAPACITACION PARA EL TRABAJO  A JOVENES RURALES Y POBLACIONES VULNERABLES    EN EL TERRITORIO  NACIONAL;$ 186.692.179,00;$ 186.692.179,00;$ 186.692.179,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-222;C;310;704;222;;;;;Propios;21;CSF;AMPLIACION DE COBERTURA EN FORMACION PROFESIONAL PARA MEJORAR LAS POSIBILIDADES DE EMPLEABILIDAD DE LOS  JOVENES EN DIFERENTES CIUDADES A NIVEL NACIONAL;$ 370.057.719,00;$ 370.057.719,00;$ 370.057.719,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-222;C;310;704;222;;;;;Propios;27;CSF;AMPLIACION DE COBERTURA EN FORMACION PROFESIONAL PARA MEJORAR LAS POSIBILIDADES DE EMPLEABILIDAD DE LOS  JOVENES EN DIFERENTES CIUDADES A NIVEL NACIONAL;$ 602.023.304,00;$ 602.023.304,00;$ 602.023.304,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-226;C;310;704;226;;;;;Propios;27;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 9.308.060,00;$ 9.308.060,00;$ 9.308.060,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Nación;16;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 207.055.383,00;$ 207.055.383,00;$ 207.055.383,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Propios;20;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 12.754.386.758,63;$ 12.754.386.758,63;$ 12.754.386.758,63
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Propios;21;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 6.362.785.134,46;$ 6.362.785.134,46;$ 6.362.785.134,46
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Propios;27;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 17.726.017.247,07;$ 17.726.017.247,07;$ 17.726.017.247,07
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-236;C;310;704;236;;;;;Propios;26;CSF;CAPACITACION SECTOR INDUSTRIA DE LA CONSTRUCCION - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA;$ 579.915,00;$ 579.915,00;$ 579.915,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-320-1304-1;C;320;1304;1;;;;;Propios;20;CSF;ADMINISTRACION DE LA INVERSION DE CAPITAL PARA RESPALDAR RESERVAS Y PAGO DE MESADAS PENSIONALES;$ 66.324.283,00;$ 66.324.283,00;$ 66.324.283,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-410-704-4;C;410;704;4;;;;;Propios;27;CSF;IMPLANTACION DE PROGRAMAS PARA LA INNOVACION Y EL DESARROLLO TECNOLOGICO.;$ 7.858.076.888,36;$ 7.858.076.888,36;$ 7.858.076.888,36
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-610-1304-1;C;610;1304;1;;;;;Propios;21;CSF;CREDITO HIPOTECARIO PARA SUS EMPLEADOS Y PAGO DE CESANTIAS.;$ 204.500.000,00;$ 204.500.000,00;$ 204.500.000,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-610-1304-1;C;610;1304;1;;;;;Propios;26;CSF;CREDITO HIPOTECARIO PARA SUS EMPLEADOS Y PAGO DE CESANTIAS.;$ 550.865.932,00;$ 550.865.932,00;$ 550.865.932,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-620-1300-2;C;620;1300;2;;;;;Propios;20;CSF;ADMINISTRACION DE CAPITALES PARA APOYOS DE SOSTENIMIENTO PARA ALUMNOS EN FORMACION.;$ 64.783.029,00;$ 64.783.029,00;$ 64.783.029,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-620-1300-2;C;620;1300;2;;;;;Propios;26;CSF;ADMINISTRACION DE CAPITALES PARA APOYOS DE SOSTENIMIENTO PARA ALUMNOS EN FORMACION.;$ 34.932.323,00;$ 34.932.323,00;$ 34.932.323,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 3.950.000,00;$ 3.950.000,00;$ 3.950.000,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 28.553.309,00;$ 28.553.309,00;$ 28.553.309,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;A-3-6-1-1;A;3;6;1;1;;;;Nación;10;CSF;SENTENCIAS Y CONCILIACIONES;$ 1.032.196.727,00;$ 1.032.196.727,00;$ 1.032.196.727,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;C-320-1701-1;C;320;1701;1;;;;;Nación;10;CSF;DESARROLLO DE EMPRENDIMIENTOS SOLIDARIOS A TRAVÉS DE NEGOCIOS INCLUSIVOS A NIVEL NACIONAL;$ 2.553.191,00;$ 2.553.191,00;$ 2.553.191,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 10.306.667,00;$ 10.306.667,00;$ 10.306.667,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 215.587.534,00;$ 215.587.534,00;$ 215.587.534,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-310-1300-1;C;310;1300;1;;;;;Nación;11;CSF;ASESORIA DESARROLLO DE UN SISTEMA INTEGRAL DE GESTIÓN DE EMPLEO NACIONAL;$ 167.790.807,00;$ 167.790.807,00;$ 167.790.807,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-310-1300-1;C;310;1300;1;;;;;Nación;13;CSF;ASESORIA DESARROLLO DE UN SISTEMA INTEGRAL DE GESTIÓN DE EMPLEO NACIONAL;$ 107.925.068,00;$ 107.925.068,00;$ 107.925.068,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-320-1300-2;C;320;1300;2;;;;;Nación;10;CSF;FORTALECIMIENTO AL DESARROLLO PRODUCTIVO DEL CAMPO COLOMBIANO NACIONAL;$ 3.812.136,00;$ 3.812.136,00;$ 3.812.136,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-320-1507-1;C;320;1507;1;;;;;Nación;11;CSF;FORTALECIMIENTO DEL SISTEMA DE ATENCIÓN DE LAS VICTIMAS EN LOS CENTROS DE EMPLEO NACIONAL - APD;$ 294.585.823,00;$ 294.585.823,00;$ 294.585.823,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-520-1300-1;C;520;1300;1;;;;;Nación;11;CSF;FORTALECIMIENTO DEL SERVICIO PÚBLICO DE EMPLEO NACIONAL;$ 9.700.000,00;$ 9.700.000,00;$ 9.700.000,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-520-1300-1;C;520;1300;1;;;;;Nación;13;CSF;FORTALECIMIENTO DEL SERVICIO PÚBLICO DE EMPLEO NACIONAL;$ 495.931.097,00;$ 495.931.097,00;$ 495.931.097,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 94.493.488,00;$ 94.493.488,00;$ 94.493.488,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 1.689.800,00;$ 1.689.800,00;$ 1.689.800,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 222.618.906,85;$ 222.618.906,85;$ 222.618.906,85
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-30;A;3;1;1;30;;;;Nación;10;CSF;APOYO COMITÉ INTERINSTITUCIONAL DE ALERTAS TEMPRANAS CIAT SENTENCIA T-025 DE 2004.;$ 16.960.599,00;$ 16.960.599,00;$ 16.960.599,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-31;A;3;1;1;31;;;;Nación;10;CSF;FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACION DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALANQUERAS;$ 3.323.577.591,00;$ 3.323.577.591,00;$ 3.323.577.591,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-32;A;3;1;1;32;;;;Nación;10;CSF;FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACION DE LAS COMUNIDADES INDIGENAS, MINORIAS Y ROM;$ 3.733.451.368,00;$ 3.733.451.368,00;$ 3.733.451.368,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-33;A;3;1;1;33;;;;Nación;10;CSF;SEGUIMIENTO AL CUMPLIMIENTO DE LA SENTENCIA T-025 DE 2004 POBLACION DESPLAZADA;$ 2.265.043.225,00;$ 2.265.043.225,00;$ 2.265.043.225,00
