UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-620-1300-6;C;620;1300;6;;;;;Nación;16;SSF;IMPLEMENTACION FONDO DE SOLIDARIDAD PENSIONAL, SUBCUENTA DE SOLIDARIDAD - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA;$ 4.966.915.600,00;$ 1.694.545.111,00;$ 1.694.545.111,00;$ 1.694.545.111,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-620-1505-1;C;620;1505;1;;;;;Nación;11;CSF;IMPLANTACION FONDO DE SOLIDARIDAD PENSIONAL SUBCUENTA DE SUBSISTENCIA.;$ 20.500.000.000,00;$ 20.500.000.000,00;$ 20.500.000.000,00;$ 20.500.000.000,00
36-01-01;MINISTERIO DEL TRABAJO - GESTION GENERAL;C-620-1505-1;C;620;1505;1;;;;;Nación;16;SSF;IMPLANTACION FONDO DE SOLIDARIDAD PENSIONAL SUBCUENTA DE SUBSISTENCIA.;$ 74.165.912.395,64;$ 71.225.674.069,02;$ 71.225.674.069,02;$ 71.225.674.069,02
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;A-2-0-4;A;2;0;4;;;;;Nación;16;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 12.423.061,00;$ 12.423.061,00;$ 12.423.061,00;$ 12.423.061,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-410-1300-2;C;410;1300;2;;;;;Nación;16;CSF;IMPLEMENTACIÓN DEL PLAN DE ESTUDIOS E INVESTIGACIONES DE LA SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR  A NIVEL NACIONAL;$ 222.600.000,00;$ 222.600.000,00;$ 222.600.000,00;$ 222.600.000,00
36-01-07;MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR;C-520-1300-1;C;520;1300;1;;;;;Nación;16;CSF;MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR PARA EFECTUAR LA INSPECCION VIGILANCIA Y CONTROL HACIA LOS ENTES VIGILADOS A NIVEL NACIONAL;$ 2.958.000,00;$ 2.958.000,00;$ 2.958.000,00;$ 2.958.000,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-2-0-3;A;2;0;3;;;;;Propios;27;CSF;IMPUESTOS Y MULTAS;$ 0,00;$ 0,00;$ 0,00;$ 0,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-2-0-4;A;2;0;4;;;;;Propios;27;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 150.228.598,00;$ 150.228.267,00;$ 150.228.267,00;$ 150.228.267,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);A-3-5-3-48;A;3;5;3;48;;;;Propios;27;CSF;SERVICIOS MEDICOS CONVENCIONALES;$ 80.711.087,00;$ 80.711.087,00;$ 80.711.087,00;$ 80.711.087,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-111-704-1;C;111;704;1;;;;;Nación;16;CSF;CONSTRUCCION Y ADECUACION DE EDIFICIOS PARA LA CAPACITACION LABORAL.;$ 1.950.774.834,00;$ 1.949.836.289,00;$ 1.949.836.289,00;$ 1.949.836.289,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-111-704-1;C;111;704;1;;;;;Propios;21;CSF;CONSTRUCCION Y ADECUACION DE EDIFICIOS PARA LA CAPACITACION LABORAL.;$ 27.498.300.184,95;$ 25.626.515.970,95;$ 25.626.515.970,95;$ 25.626.515.970,95
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-3;C;310;704;3;;;;;Nación;16;CSF;ADMINISTRACION EDUCATIVA Y SERVICIOS DE APOYO A LA FORMACION PROFESIONAL.;$ 1.941.246.543,86;$ 1.941.096.543,86;$ 1.941.096.543,86;$ 1.941.096.543,86
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-4;C;310;704;4;;;;;Propios;26;CSF;CAPACITACION SECTOR INDUSTRIA DE LA CONSTRUCCION.;$ 110.771.073,00;$ 110.771.073,00;$ 110.577.768,00;$ 110.577.768,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-5;C;310;704;5;;;;;Nación;16;CSF;CAPACITACION Y ACTUALIZACION DE DOCENTES, ASESORES Y PERSONAL DE APOYO.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-121;C;310;704;121;;;;;Propios;27;CSF;ASISTENCIA TECNICA PARA LA PROMOCION DE LOS SERVICIOS DEL SENA Y LA EFECTIVIDAD EN EL RECAUDO DE APORTES;$ 494.733.296,00;$ 494.733.296,00;$ 494.733.296,00;$ 494.733.296,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-157;C;310;704;157;;;;;Propios;20;CSF;EXPLOTACION DE LOS RECURSOS DE LOS CENTROS, AREAS ADMINISTRATIVAS Y DE APOYO A LA FORMACION PARA LA PRODUCCION Y VENTA DE BIENES Y SERVICIOS;$ 292.436.232,00;$ 292.436.232,00;$ 292.436.232,00;$ 292.436.232,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-158;C;310;704;158;;;;;Nación;16;CSF;ACTUALIZACION Y/O ELABORACION DE DISENOS CURRICULARES;$ 3.500.000,00;$ 3.500.000,00;$ 3.500.000,00;$ 3.500.000,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-180;C;310;704;180;;;;;Propios;20;CSF;ADMINISTRACION E INTERMEDIACION DE EMPLEO Y DESARROLLO DE PROGRAMASDE FORMACION OCUPACIONAL PARA DESEMPLEADOS;$ 850.000,00;$ 850.000,00;$ 850.000,00;$ 850.000,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-181;C;310;704;181;;;;;Propios;27;CSF;NORMALIZACION Y CERTIFICACION DE COMPETENCIAS LABORALES, RECONOCIMIENTO Y ARTICULACION DE LOS PROGRAMAS Y REDES DE ENTIDADES DE FORMACION, PARA CONSOLIDAR EL S.N.F.T. EN COLOMBIA COLOMBIA;$ 3.279.900,00;$ 3.279.900,00;$ 3.279.900,00;$ 3.279.900,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-206;C;310;704;206;;;;;Nación;16;CSF;CAPACITACION PARA PERSONAS EN SITUACION DE DESPLAZAMIENTO PARA MEJORAR SUS NIVELES DE EMPLEABILIDAD Y LA CESACION DE SU CONDICION DE DESPLAZADO A NIVEL NACIONAL;$ 294.208.869,00;$ 294.208.869,00;$ 294.208.869,00;$ 294.208.869,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-207;C;310;704;207;;;;;Nación;16;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 21.350.240.942,36;$ 21.324.325.227,36;$ 21.324.325.227,36;$ 21.324.325.227,36
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-207;C;310;704;207;;;;;Propios;27;CSF;CAPACITACION  A TRABAJADORES Y DESEMPLEADOS PARA SU DESEMPENO EN ACTIVIDADES PRODUCTIVAS, Y ASESORIA Y ASISTENCIA TECNICA EMPRESARIAL, PARA EL DESARROLLO SOCIAL, ECONOMICO Y TECNOLOGICO, A TRAVES DE LOS CENTROS DE FORMACION DEL SENA A NIVEL  NACIONAL;$ 87.563.869,00;$ 87.563.869,00;$ 87.563.869,00;$ 87.563.869,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-218;C;310;704;218;;;;;Nación;16;CSF;CAPACITACION PARA EL TRABAJO  A JOVENES RURALES Y POBLACIONES VULNERABLES    EN EL TERRITORIO  NACIONAL;$ 147.381.055,00;$ 145.855.391,00;$ 145.855.391,00;$ 145.855.391,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-222;C;310;704;222;;;;;Propios;27;CSF;AMPLIACION DE COBERTURA EN FORMACION PROFESIONAL PARA MEJORAR LAS POSIBILIDADES DE EMPLEABILIDAD DE LOS  JOVENES EN DIFERENTES CIUDADES A NIVEL NACIONAL;$ 369.338.681,00;$ 362.016.081,00;$ 362.016.081,00;$ 362.016.081,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Nación;16;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 16.195.651.642,80;$ 16.195.571.472,80;$ 16.195.571.472,80;$ 16.195.571.472,80
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Propios;20;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 16.333.955.297,00;$ 16.333.955.297,00;$ 16.333.955.297,00;$ 16.333.955.297,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Propios;21;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 3.269.993.825,53;$ 3.266.189.793,53;$ 3.266.189.793,53;$ 3.266.189.793,53
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-310-704-228;C;310;704;228;;;;;Propios;27;CSF;MEJORAMIENTO DE LA FORMACIÓN PROFESIONAL Y DE LAS CONDICIONES TÉCNICAS Y TECNOLÓGICAS DE LOS SERVICIOS DEL SENA A NIVEL NACIONAL;$ 16.211.685.312,20;$ 16.211.685.312,20;$ 16.211.685.312,20;$ 16.211.685.312,20
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-320-1304-1;C;320;1304;1;;;;;Propios;20;CSF;ADMINISTRACION DE LA INVERSION DE CAPITAL PARA RESPALDAR RESERVAS Y PAGO DE MESADAS PENSIONALES;$ 723.745.474,00;$ 723.745.474,00;$ 723.745.474,00;$ 723.745.474,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-410-704-4;C;410;704;4;;;;;Propios;27;CSF;IMPLANTACION DE PROGRAMAS PARA LA INNOVACION Y EL DESARROLLO TECNOLOGICO.;$ 10.766.162.423,69;$ 10.477.634.902,69;$ 10.477.634.902,69;$ 10.477.634.902,69
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-610-1304-1;C;610;1304;1;;;;;Propios;26;CSF;CREDITO HIPOTECARIO PARA SUS EMPLEADOS Y PAGO DE CESANTIAS.;$ 223.000.000,00;$ 223.000.000,00;$ 223.000.000,00;$ 223.000.000,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-620-1300-2;C;620;1300;2;;;;;Propios;20;CSF;ADMINISTRACION DE CAPITALES PARA APOYOS DE SOSTENIMIENTO PARA ALUMNOS EN FORMACION.;$ 10.207.050,00;$ 10.207.050,00;$ 10.207.050,00;$ 10.207.050,00
36-02-00;SERVICIO NACIONAL DE APRENDIZAJE (SENA);C-620-1300-2;C;620;1300;2;;;;;Propios;26;CSF;ADMINISTRACION DE CAPITALES PARA APOYOS DE SOSTENIMIENTO PARA ALUMNOS EN FORMACION.;$ 19.709.198,00;$ 19.709.198,00;$ 19.387.022,00;$ 19.387.022,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 17.300.000,00;$ 17.300.000,00;$ 17.300.000,00;$ 17.300.000,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 47.430.552,00;$ 47.430.552,00;$ 47.430.552,00;$ 47.430.552,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;C-310-1701-2;C;310;1701;2;;;;;Nación;10;CSF;FORTALECIMIENTO Y  FOMENTO DEL SECTOR SOLIDARIO EN COLOMBIA;$ 5.000.000,00;$ 5.000.000,00;$ 5.000.000,00;$ 5.000.000,00
36-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS;C-520-1701-2;C;520;1701;2;;;;;Nación;10;CSF;APLICACION CONSOLIDACION DE NUEVAS TECNOLOGIAS DE INFORMACION Y COMUNICACION A NIVEL NACIONAL;$ 64.587.254,00;$ 64.587.254,00;$ 64.587.254,00;$ 64.587.254,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 36.200.159,00;$ 36.200.159,00;$ 36.200.159,00;$ 36.200.159,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-310-1300-1;C;310;1300;1;;;;;Nación;11;CSF;ASESORIA DESARROLLO DE UN SISTEMA INTEGRAL DE GESTIÓN DE EMPLEO NACIONAL;$ 221.497.990,00;$ 220.893.844,00;$ 220.893.844,00;$ 220.893.844,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-320-1300-1;C;320;1300;1;;;;;Nación;11;CSF;ADQUISICIÓN SERVICIOS DE GESTIÓN Y COLOCACIÓN DE EMPLEO , NACIONAL;$ 60.000.000,00;$ 60.000.000,00;$ 60.000.000,00;$ 60.000.000,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-320-1300-2;C;320;1300;2;;;;;Nación;16;CSF;FORTALECIMIENTO AL DESARROLLO PRODUCTIVO DEL CAMPO COLOMBIANO NACIONAL;$ 100.206.626,00;$ 100.206.626,00;$ 100.206.626,00;$ 100.206.626,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-320-1507-1;C;320;1507;1;;;;;Nación;11;CSF;FORTALECIMIENTO DEL SISTEMA DE ATENCIÓN DE LAS VICTIMAS EN LOS CENTROS DE EMPLEO NACIONAL - APD;$ 293.296.858,00;$ 293.296.858,00;$ 293.296.858,00;$ 293.296.858,00
36-13-00;UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO;C-670-1300-1;C;670;1300;1;;;;;Nación;11;CSF;DISEÑO UNA SERIE DE ESTRATEGIAS DE APUESTAS PARA EL EMPLEO , NACIONAL;$ 143.513.482,00;$ 137.425.438,00;$ 137.425.438,00;$ 137.425.438,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 2.601.289,00;$ 1.590.000,00;$ 1.590.000,00;$ 1.590.000,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 374.282.832,68;$ 252.548.434,00;$ 252.548.434,00;$ 252.548.434,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-30;A;3;1;1;30;;;;Nación;10;CSF;APOYO COMITÉ INTERINSTITUCIONAL DE ALERTAS TEMPRANAS CIAT SENTENCIA T-025 DE 2004.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-31;A;3;1;1;31;;;;Nación;10;CSF;FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACION DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALANQUERAS;$ 74.644.801,00;$ 12.583.257,00;$ 12.583.257,00;$ 12.583.257,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-32;A;3;1;1;32;;;;Nación;10;CSF;FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACION DE LAS COMUNIDADES INDIGENAS, MINORIAS Y ROM;$ 494.087.706,00;$ 359.103.201,00;$ 359.103.201,00;$ 359.103.201,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-33;A;3;1;1;33;;;;Nación;10;CSF;SEGUIMIENTO AL CUMPLIMIENTO DE LA SENTENCIA T-025 DE 2004 POBLACION DESPLAZADA;$ 642.745.317,67;$ 547.197.369,00;$ 547.197.369,00;$ 547.197.369,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-34;A;3;1;1;34;;;;Nación;10;CSF;FORTALECIMIENTO A LA CONSULTA PREVIA. CONVENIO 169 OIT, LEY 21 DE 1991, LEY 70 DE 1993;$ 101.976.962,31;$ 51.340.138,67;$ 51.340.138,67;$ 51.340.138,67
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-1-1-38;A;3;1;1;38;;;;Nación;10;CSF;FORTALECIMIENTO A LA GESTION TERRITORIAL Y BUEN GOBIERNO LOCAL;$ 31.628.322,00;$ 21.900.857,00;$ 21.900.857,00;$ 21.900.857,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-2-1-21;A;3;2;1;21;;;;Nación;16;CSF;FONDO NACIONAL DE SEGURIDAD Y CONVIVENCIA CIUDADANA -FONSECON;$ 4.670.120.929,33;$ 4.506.535.115,35;$ 4.506.535.115,35;$ 4.506.535.115,35
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-2-1-29;A;3;2;1;29;;;;Nación;10;CSF;PROGRAMA DE PROTECCION A PERSONAS QUE SE ENCUENTRAN EN SITUACION DE RIESGO CONTRA SU VIDA, INTEGRIDAD, SEGURIDAD O LIBERTAD, POR CAUSAS RELACIONADAS CON LA VIOLENCIA EN COLOMBIA;$ 28.517.073,33;$ 7.866.279,33;$ 7.866.279,33;$ 7.866.279,33
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-2-1-37;A;3;2;1;37;;;;Nación;10;CSF;FONDO DE PROTECCIÓN DE JUSTICIA. DECRETO 1890/99 Y DECRETO 200/03;$ 464.010,33;$ 0,00;$ 0,00;$ 0,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-2-4-13;A;3;2;4;13;;;;Nación;10;CSF;DEPARTAMENTO DEL VAUPES;$ 897.436,00;$ 897.436,00;$ 897.436,00;$ 897.436,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;A-3-5-3-41;A;3;5;3;41;;;;Nación;10;CSF;IMPLEMENTACION LEY 985/05 SOBRE TRATA DE PERSONAS;$ 14.520.348,86;$ 8.457.667,00;$ 8.457.667,00;$ 8.457.667,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-213-1000-1;C;213;1000;1;;;;;Nación;11;CSF;ACTUALIZACIÓN ,MEJORAMIENTO Y SOPORTE A LA PLATAFORMA TECNOLOGICA DEL MINISTERIO DEL INTERIOR;$ 17.994.664,99;$ 1.533.334,00;$ 1.533.334,00;$ 1.533.334,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-310-1000-2;C;310;1000;2;;;;;Nación;11;CSF;FORTALECIMIENTO DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS PARA IMPULSAR SU IGUALDAD ECONÓMICA, EL RECONOCIMIENTO A SU DIVERSIDAD CULTURAL Y LA INCLUSIÓN DE LA VARIABLE DE ENFOQUE DIFERENCIAL REGIÓN CARIBE Y OCCIDENTAL;$ 55.388.095,00;$ 19.325.537,00;$ 19.325.537,00;$ 19.325.537,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-310-1000-3;C;310;1000;3;;;;;Nación;11;CSF;MEJORAMIENTO DE LOS CONSEJOS COMUNITARIOS Y ORGANIZACIONES DE BASE DE LA POBLACIÓN NEGRA, AFROCOLOMBIANA RAIZAL Y PALENQUERA. REGION CARIBE Y OCCIDENTAL - PREVIO CONCEPTO DNP;$ 249.227.535,00;$ 172.821.853,00;$ 172.821.853,00;$ 172.821.853,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-510-1000-3;C;510;1000;3;;;;;Nación;11;CSF;PREVENCIÓN A VIOLACIONES DE DERECHOS HUMANOS, PROMOCIÓN Y PROTECCIÓN DE LOS DERECHOS HUMANOS Y APLICACIÓN DEL DERECHO INTERNACIONAL HUMANITARIO NACIONAL;$ 34.713.731,00;$ 9.983.076,00;$ 9.983.076,00;$ 9.983.076,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-510-1000-5;C;510;1000;5;;;;;Nación;11;CSF;FORTALECIMIENTO INSTITUCIONAL PARA EL CUMPLIMIENTO DE LAS OBLIGACIONES EN MATERIA DE PREVENCIÓN TEMPRANA, URGENTE Y GARANTÍAS DE NO REPETICIÓN DE VIOLACIONES A LOS DERECHOS A LA VIDA, LA LIBERTAD, LA INTEGRIDAD Y LA SEGURIDAD PERSONAL NACIONAL;$ 353.313.305,44;$ 188.308.381,00;$ 188.308.381,00;$ 188.308.381,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-510-1000-6;C;510;1000;6;;;;;Nación;11;CSF;FORTALECIMIENTO DE LAS CAPACIDADES DE GESTION DE LAS ENTIDADES TERRITORIALES EN MATERIA DE SEGURIDAD Y CONVIVENCIA CIUDADANA EN EL TERRITORIO NACIONAL;$ 1.368.667,00;$ 1.033.333,00;$ 1.033.333,00;$ 1.033.333,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-510-1000-6;C;510;1000;6;;;;;Nación;16;CSF;FORTALECIMIENTO DE LAS CAPACIDADES DE GESTION DE LAS ENTIDADES TERRITORIALES EN MATERIA DE SEGURIDAD Y CONVIVENCIA CIUDADANA EN EL TERRITORIO NACIONAL;$ 2.323.334,00;$ 1.366.667,00;$ 1.366.667,00;$ 1.366.667,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-510-1000-7;C;510;1000;7;;;;;Nación;16;CSF;FORTALECIMIENTO A LAS ENTIDADES TERRITORIALES Y NACIONALES PARA LA PREVENCIÓN Y ATENCIÓN PACIFICA DE LOS CONFLICTOS SOCIALES QUE AFECTAN LA CONVIVENCIA CIUDADANA EN EL TERRITORIO NACIONAL;$ 8.225.000,00;$ 7.755.000,00;$ 7.755.000,00;$ 7.755.000,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-510-1000-8;C;510;1000;8;;;;;Nación;11;CSF;FORTALECIMIENTO DE LA CAPACIDAD DE GESTION DE LAS ENTIDADES TERRITORIALES PARA LA CONSERVACION Y RESTABLECIMIENTO DEL ORDEN PUBLICO EN EL TERRITORIO NACIONAL.;$ 51.963.374,00;$ 48.230.040,00;$ 48.230.040,00;$ 48.230.040,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-520-105-1;C;520;105;1;;;;;Nación;16;CSF;IMPLEMENTACION DEL SISTEMA INTEGRADO DE EMERGENCIAS Y SEGURIDAD - SIES;$ 5.416.576.406,92;$ 5.311.196.703,26;$ 5.311.196.703,26;$ 5.311.196.703,26
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-520-1000-123;C;520;1000;123;;;;;Nación;11;CSF;DESARROLLO INTEGRAL PARA LA GESTIÓN, LA COMUNICACIÓN Y SERVICIO  EFECTIVO AL CIUDADANO EN EL MINISTERIO DEL INTERIOR NACIONAL;$ 2.209.999,00;$ 0,00;$ 0,00;$ 0,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-520-1000-126;C;520;1000;126;;;;;Nación;11;CSF;FORTALECIMIENTO DE LA AUTONOMIA TERRITORIAL EN COLOMBIA;$ 69.861.861,00;$ 54.875.929,00;$ 54.875.929,00;$ 54.875.929,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-520-1000-127;C;520;1000;127;;;;;Nación;11;CSF;FORTALECIMIENTO A LOS PUEBLOS INDIGENAS EN LA FORMULACIÓN E IMPLEMENTACION DE PLANES ORGANIZATIVOS EN EL TERRITORIO NACIONAL;$ 990,00;$ 0,00;$ 0,00;$ 0,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-520-1000-130;C;520;1000;130;;;;;Nación;11;CSF;FORTALECIMIENTO INSTITUCIONAL MEDIANTE LA IMPLEMENTACIÓN DE UN SISTEMA INTEGRADO DE GESTIÓN PARA EL MINISTERIO DEL INTERIOR EN BOGOTÁ.;$ 3.480.000,00;$ 2.800.000,00;$ 2.800.000,00;$ 2.800.000,00
37-01-01;MINISTERIO DEL INTERIOR - GESTIÓN GENERAL;C-520-1000-132;C;520;1000;132;;;;;Nación;11;CSF;APOYO AL PUEBLO, AUTORIDADES Y ORGANIZACIONES RROM, MEDIANTE EL FORTALECIMIENTO INSTITUCIONAL, LA AUTOSOSTENIBILIDAD ORGANIZATIVA A NIVEL NACIONAL;$ 40.670.000,00;$ 0,00;$ 0,00;$ 0,00
37-02-00;FONDO PARA LA PARTICIPACION Y EL FORTALECIMIENTO DE LA DEMOCRACIA;A-3-1-1-23;A;3;1;1;23;;;;Nación;10;CSF;PROGRAMAS PARA LA PARTICIPACION CIUDADANA;$ 328.814.814,99;$ 244.340.183,66;$ 244.340.183,66;$ 244.340.183,66
37-04-00;CORPORACION NACIONAL PARA LA RECONSTRUCCION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS NASA KI WE;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 1.409.199,00;$ 1.409.199,00;$ 1.409.199,00;$ 1.409.199,00
