Tabla 1
UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;APR. INICIAL;APR. ADICIONADA;APR. REDUCIDA;APR. VIGENTE;APR BLOQUEADA;CDP;APR. DISPONIBLE;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
350102;MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR;;A;2;0;4;;;;;Nación;16;S;ADQUISICION DE BIENES Y SERVICIOS; 	1.718.550.000 ; 	-   ; 	-   ; 	1.718.550.000 ; 	-   ; 	1.674.582.762 ; 	43.967.238 ; 	1.581.205.583 ; 	1.581.205.583 ; 	1.335.019.713 ; 	1.335.019.713 
350102;MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR;;C;3501;0200;1;;;;;Nación;16;S;IMPLANTACION DEL PROGRAMA DE APOYO INTEGRAL PARA LOS USUARIOS DE COMERCIO EXTERIOR; 	3.979.920.000 ; 	-   ; 	-   ; 	3.979.920.000 ; 	-   ; 	3.947.838.198 ; 	32.081.802 ; 	3.806.113.436 ; 	3.806.113.436 ; 	3.386.292.441 ; 	3.386.292.441 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;1;0;1;1;;;;Nación;10;C;SUELDOS DE PERSONAL DE NOMINA; 	4.073.000.000 ; 	149.883.987 ; 	-   ; 	4.222.883.987 ; 	-   ; 	4.218.851.021 ; 	4.032.966 ; 	4.218.851.021 ; 	4.218.851.021 ; 	4.217.189.825 ; 	4.217.189.825 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;1;0;1;4;;;;Nación;10;C;PRIMA TECNICA; 	1.204.000.000 ; 	-   ; 	-   ; 	1.204.000.000 ; 	-   ; 	1.203.053.100 ; 	946.900 ; 	1.203.053.100 ; 	1.203.053.100 ; 	1.203.053.100 ; 	1.203.053.100 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;1;0;1;5;;;;Nación;10;C;OTROS; 	1.532.000.000 ; 	225.889.025 ; 	-   ; 	1.757.889.025 ; 	-   ; 	1.757.861.920 ; 	27.105 ; 	1.757.861.920 ; 	1.757.861.920 ; 	1.757.861.920 ; 	1.757.861.920 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;1;0;1;8;;;;Nación;10;C;OTROS GASTOS PERSONALES - DISTRIBUCION PREVIO CONCEPTO DGPPN; 	-   ; 	672.000.000 ; 	672.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;1;0;2;;;;;Nación;10;C;SERVICIOS PERSONALES INDIRECTOS; 	26.600.000 ; 	-   ; 	-   ; 	26.600.000 ; 	-   ; 	26.600.000 ; 	-   ; 	26.600.000 ; 	26.600.000 ; 	26.600.000 ; 	26.600.000 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;1;0;5;;;;;Nación;10;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	1.347.500.000 ; 	296.226.988 ; 	-   ; 	1.643.726.988 ; 	-   ; 	1.640.382.459 ; 	3.344.529 ; 	1.640.382.459 ; 	1.640.382.459 ; 	1.451.762.428 ; 	1.451.762.428 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;2;0;3;;;;;Nación;10;C;IMPUESTOS Y MULTAS; 	35.000.000 ; 	-   ; 	-   ; 	35.000.000 ; 	-   ; 	35.000.000 ; 	-   ; 	35.000.000 ; 	35.000.000 ; 	35.000.000 ; 	35.000.000 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;2;0;4;;;;;Nación;10;C;ADQUISICION DE BIENES Y SERVICIOS; 	646.950.000 ; 	-   ; 	-   ; 	646.950.000 ; 	-   ; 	642.876.412 ; 	4.073.588 ; 	642.876.412 ; 	642.876.412 ; 	625.801.359 ; 	625.801.359 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;A;3;2;1;1;;;;Nación;11;S;CUOTA DE AUDITAJE CONTRANAL; 	50.000.000 ; 	-   ; 	10.034.191 ; 	39.965.809 ; 	-   ; 	39.965.809 ; 	-   ; 	39.965.809 ; 	39.965.809 ; 	39.965.809 ; 	39.965.809 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;1;;;;;Nación;10;C;MEJORAMIENTO DE LA COMPETITIVIDAD DEL SECTOR ARTESANAL DE LA POBLACION VULNERABLE DEL PAIS - ATENCION A LA POBLACION DESPLAZADA - APD.; 	1.020.000.000 ; 	-   ; 	15.000.000 ; 	1.005.000.000 ; 	-   ; 	989.099.432 ; 	15.900.568 ; 	989.099.432 ; 	989.099.432 ; 	612.946.103 ; 	612.946.103 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;2;;;;;Nación;10;C;APOYO Y FORTALECIMIENTO DEL SECTOR ARTESANAL EN COLOMBIA; 	1.080.000.000 ; 	-   ; 	-   ; 	1.080.000.000 ; 	-   ; 	1.079.994.027 ; 	5973 ; 	1.079.994.027 ; 	1.079.729.238 ; 	945.403.193 ; 	945.403.193 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;2;;;;;Nación;11;C;APOYO Y FORTALECIMIENTO DEL SECTOR ARTESANAL EN COLOMBIA; 	-   ; 	145.000.000 ; 	-   ; 	145.000.000 ; 	-   ; 	145.000.000 ; 	-   ; 	145.000.000 ; 	145.000.000 ; 	-   ; 	-   
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;3;;;;;Nación;10;C;INVESTIGACIÓN  Y GESTION DEL CONOCIMIENTO PARA EL SECTOR ARTESANAL COLOMBIANO; 	215.000.000 ; 	-   ; 	2.500.000 ; 	212.500.000 ; 	-   ; 	211.732.915 ; 	767.085 ; 	211.732.915 ; 	211.732.915 ; 	162.894.018 ; 	162.894.018 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;4;;;;;Nación;10;C;MEJORAMIENTO Y GENERACIÓN DE OPORTUNIDADES COMERCIALES PARA EL SECTOR ARTESANAL COLOMBIANO NACIONAL; 	900.000.000 ; 	-   ; 	9.500.000 ; 	890.500.000 ; 	-   ; 	884.989.077 ; 	5.510.923 ; 	884.989.077 ; 	884.989.077 ; 	787.440.408 ; 	787.440.408 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;4;;;;;Nación;11;C;MEJORAMIENTO Y GENERACIÓN DE OPORTUNIDADES COMERCIALES PARA EL SECTOR ARTESANAL COLOMBIANO NACIONAL; 	-   ; 	195.000.000 ; 	435.000 ; 	194.565.000 ; 	-   ; 	193.531.213 ; 	1.033.787 ; 	193.531.213 ; 	193.531.213 ; 	7.185.453 ; 	7.185.453 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;5;;;;;Nación;10;C;AMPLIACIÓN COBERTURA GEOGRÁFICA (32 DEPARTAMENTOS) Y DEMOGRÁFICA (50000 ARTESANOS) A TRAVÉS DE LA COFINANCIACIÓN DE INICIATIVAS , , NACIONAL; 	3.344.000.000 ; 	-   ; 	53.900.000 ; 	3.290.100.000 ; 	-   ; 	3.247.303.120 ; 	42.796.880 ; 	3.247.303.120 ; 	3.230.458.282 ; 	2.844.698.951 ; 	2.844.698.951 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3502;0200;6;;;;;Nación;10;C;APOYO Y FORTALECIMIENTO A COMUNIDADES Y GRUPOS ÉTNICOS EN COLOMBIA; 	431.000.000 ; 	-   ; 	1.700.000 ; 	429.300.000 ; 	-   ; 	424.479.020 ; 	4.820.980 ; 	424.479.020 ; 	424.479.020 ; 	408.877.021 ; 	408.877.021 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3599;0200;1;;;;;Nación;10;C;RESTAURACIÓN REFORZAMIENTO, ADECUACION Y MANTENIMIENTO  DEL CLAUSTRO DE LAS AGUAS BOGOTA; 	4.000.000.000 ; 	-   ; 	-   ; 	4.000.000.000 ; 	-   ; 	3.995.354.509 ; 	4.645.491 ; 	3.995.354.509 ; 	3.946.804.228 ; 	3.126.078.509 ; 	3.126.078.509 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3599;0200;2;;;;;Nación;10;C;FORTALECIMIENTO DEL MODELO DE GESTIÓN Y BUEN GOBIERNO DE ARTESANIAS DE COLOMBIA A NIVEL NACIONAL; 	530.000.000 ; 	-   ; 	3.200.000 ; 	526.800.000 ; 	-   ; 	520.000.000 ; 	6.800.000 ; 	520.000.000 ; 	520.000.000 ; 	491.680.268 ; 	491.680.268 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3599;0200;3;;;;;Nación;10;C;APLICACIÓN APROPIACIÓN Y ALIENACIÓN DE LAS TIC, PARA EL FORTALECIMIENTO Y CONTINUIDAD DE LA POLÍTICA PÚBLICA DE GOBIERNO EN LÍNEA , , BOGOTÁ; 	640.000.000 ; 	-   ; 	1.400.000 ; 	638.600.000 ; 	-   ; 	633.712.212 ; 	4.887.788 ; 	633.712.212 ; 	633.712.212 ; 	611.237.651 ; 	611.237.651 
350104;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;;C;3599;0200;3;;;;;Nación;11;C;APLICACIÓN APROPIACIÓN Y ALIENACIÓN DE LAS TIC, PARA EL FORTALECIMIENTO Y CONTINUIDAD DE LA POLÍTICA PÚBLICA DE GOBIERNO EN LÍNEA , , BOGOTÁ; 	-   ; 	160.000.000 ; 	1.539.000 ; 	158.461.000 ; 	-   ; 	158.460.364 ; 	636 ; 	158.460.364 ; 	158.460.364 ; 	44.621.212 ; 	44.621.212 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;1;1;;;;Nación;20;C;SUELDOS DE PERSONAL DE NOMINA; 	18.597.000.000 ; 	1.262.000.000 ; 	-   ; 	19.859.000.000 ; 	-   ; 	18.861.749.249 ; 	997.250.751 ; 	18.847.993.048 ; 	18.847.993.048 ; 	18.847.537.943 ; 	18.847.537.943 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;1;4;;;;Nación;20;C;PRIMA TECNICA; 	320.000.000 ; 	38.000.000 ; 	-   ; 	358.000.000 ; 	-   ; 	355.492.486 ; 	2.507.514 ; 	355.492.486 ; 	355.492.486 ; 	355.492.486 ; 	355.492.486 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;1;5;;;;Nación;20;C;OTROS; 	26.949.000.000 ; 	764.000.000 ; 	353.000.000 ; 	27.360.000.000 ; 	-   ; 	26.358.995.878 ; 	1.001.004.122 ; 	26.335.514.566 ; 	26.335.514.566 ; 	26.335.514.566 ; 	26.335.514.566 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;1;9;;;;Nación;20;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	230.200.000 ; 	89.000.000 ; 	-   ; 	319.200.000 ; 	-   ; 	315.733.825 ; 	3.466.175 ; 	307.171.435 ; 	307.171.435 ; 	301.044.614 ; 	301.044.614 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;1;10;;;;Nación;20;C;OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN; 	3.870.000.000 ; 	-   ; 	3.870.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;2;;;;;Nación;20;C;SERVICIOS PERSONALES INDIRECTOS; 	2.564.392.000 ; 	-   ; 	-   ; 	2.564.392.000 ; 	-   ; 	1.931.648.849 ; 	632.743.151 ; 	1.649.859.287 ; 	1.649.859.287 ; 	1.536.761.880 ; 	1.536.761.880 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;1;0;5;;;;;Nación;20;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	12.324.583.333 ; 	2.070.000.000 ; 	-   ; 	14.394.583.333 ; 	-   ; 	14.265.405.870 ; 	129.177.463 ; 	14.221.783.817 ; 	14.221.783.817 ; 	14.221.783.817 ; 	14.221.783.817 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;2;0;3;;;;;Nación;20;C;IMPUESTOS Y MULTAS; 	192.000.000 ; 	20.000.000 ; 	-   ; 	212.000.000 ; 	-   ; 	211.598.279 ; 	401.721 ; 	210.833.339 ; 	210.833.339 ; 	210.833.339 ; 	210.833.339 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;2;0;4;;;;;Nación;20;C;ADQUISICION DE BIENES Y SERVICIOS; 	8.576.600.000 ; 	640.000.000 ; 	20.000.000 ; 	9.196.600.000 ; 	-   ; 	9.129.783.978 ; 	66.816.022 ; 	8.993.533.953 ; 	8.993.533.953 ; 	8.339.202.290 ; 	8.339.202.290 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;2;1;1;;;;Nación;20;C;CUOTA DE AUDITAJE CONTRANAL; 	177.000.000 ; 	11.433.000 ; 	-   ; 	188.433.000 ; 	-   ; 	188.432.127 ; 	873 ; 	188.432.127 ; 	188.432.127 ; 	188.432.127 ; 	188.432.127 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;5;1;5;;;;Nación;20;C;BONOS PENSIONALES; 	21.000.000.000 ; 	81.610.925 ; 	500.000.000 ; 	20.581.610.925 ; 	-   ; 	20.581.610.925 ; 	-   ; 	20.581.610.925 ; 	20.581.610.925 ; 	20.500.000.000 ; 	20.500.000.000 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;5;1;8;;;;Nación;20;C;CUOTAS PARTES PENSIONALES; 	760.900.000 ; 	-   ; 	694.837.553 ; 	66.062.447 ; 	-   ; 	66.062.446 ; 	1 ; 	65.823.093 ; 	65.823.093 ; 	65.823.093 ; 	65.823.093 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;5;1;27;;;;Nación;20;C;MESADAS PENSIONALES DE LA SUPERINTENDENCIA DE SOCIEDADES A TRAVES DEL FOPEP; 	12.294.000.000 ; 	-   ; 	545.320.364 ; 	11.748.679.636 ; 	-   ; 	11.748.679.636 ; 	0 ; 	11.748.679.636 ; 	11.748.679.636 ; 	11.748.679.636 ; 	11.748.679.636 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;5;3;3;;;;Nación;20;C;APORTE PREVISION SOCIAL SERVICIOS MEDICOS; 	2.445.000.000 ; 	-   ; 	188.000.000 ; 	2.257.000.000 ; 	-   ; 	2.245.316.010 ; 	11.683.990 ; 	2.245.316.010 ; 	2.245.316.010 ; 	2.245.316.010 ; 	2.245.316.010 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;5;3;38;;;;Nación;20;C;PROGRAMA DE CREDITO DE VIVIENDA PARA LOS EMPLEADOS DE LA SUPERINTENDENCIA DE SOCIEDADES (DECRETO 1695 DE 1997); 	2.040.000.000 ; 	-   ; 	69.453.008 ; 	1.970.546.992 ; 	-   ; 	1.970.546.992 ; 	-   ; 	1.887.406.091 ; 	1.887.406.091 ; 	1.351.338.540 ; 	1.351.338.540 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;6;1;1;;;;Nación;20;C;SENTENCIAS Y CONCILIACIONES; 	4.694.000.000 ; 	-   ; 	4.186.000.000 ; 	508.000.000 ; 	-   ; 	506.309.477 ; 	1.690.523 ; 	506.297.062 ; 	506.297.062 ; 	506.297.062 ; 	506.297.062 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;6;3;9;;;;Nación;20;C;SUBSIDIO LIQUIDACIONES LEYES 550 DE 1999 Y 1116 DE 2006.; 	1.430.000.000 ; 	838.567.000 ; 	140.000.000 ; 	2.128.567.000 ; 	-   ; 	2.124.169.914 ; 	4.397.086 ; 	2.109.784.433 ; 	1.779.287.217 ; 	1.734.655.338 ; 	1.734.655.338 
350200;SUPERINTENDENCIA DE SOCIEDADES;;A;3;6;3;115;;;;Nación;10;C;GASTOS INHERENTES A LA INTERVENCIÓN ADMINISTRATIVA PARAGRAFO  3,  ART. 10, DECRETO 4334 DE 2008, ART. 1   DECRETO 1761 DE 2009; 	-   ; 	1.614.000.000 ; 	-   ; 	1.614.000.000 ; 	-   ; 	1.614.000.000 ; 	-   ; 	1.593.896.018 ; 	1.302.183.991 ; 	1.302.183.991 ; 	1.302.183.991 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3502;0200;1;;;;;Nación;20;C;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LAS SOCIEDADES DEL SECTOR REAL, A NIVEL NACIONAL; 	42.660.230 ; 	-   ; 	-   ; 	42.660.230 ; 	-   ; 	29.888.763 ; 	12.771.467 ; 	27.252.208 ; 	27.252.208 ; 	20.556.447 ; 	20.556.447 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3502;0200;1;;;;;Nación;21;C;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LAS SOCIEDADES DEL SECTOR REAL, A NIVEL NACIONAL; 	57.339.770 ; 	-   ; 	1.411.000 ; 	55.928.770 ; 	-   ; 	47.293.991 ; 	8.634.779 ; 	37.895.098 ; 	37.895.098 ; 	24.836.761 ; 	24.836.761 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3503;0200;1;;;;;Nación;20;C;MEJORAMIENTO  DE LOS PROCESOS EMPRESARIALES ORIENTADOS A IMPULSAR LA FORMULACION DE REGULACION Y LA OPERACION COMO JUEZ MERCANTIL Y DE INSOLVENCIA  A NIVEL NACIONAL; 	63.990.340 ; 	-   ; 	-   ; 	63.990.340 ; 	-   ; 	57.927.292 ; 	6.063.048 ; 	48.992.354 ; 	48.992.354 ; 	48.992.354 ; 	48.992.354 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3503;0200;1;;;;;Nación;21;C;MEJORAMIENTO  DE LOS PROCESOS EMPRESARIALES ORIENTADOS A IMPULSAR LA FORMULACION DE REGULACION Y LA OPERACION COMO JUEZ MERCANTIL Y DE INSOLVENCIA  A NIVEL NACIONAL; 	86.009.660 ; 	-   ; 	35.192.000 ; 	50.817.660 ; 	-   ; 	50.817.660 ; 	-   ; 	19.604.584 ; 	19.604.584 ; 	-   ; 	-   
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;1;;;;;Nación;20;C;ACTUALIZACIÓN Y RENOVACION DE LA INFRAESTRUCTURA TECNOLOGICA Y DE LA INFORMACIÓN PARA LA GOBERNABILIDAD ELECTRONICA DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL; 	4.025.632.200 ; 	-   ; 	-   ; 	4.025.632.200 ; 	-   ; 	4.009.918.904 ; 	15.713.296 ; 	4.009.258.899 ; 	4.009.258.899 ; 	3.678.246.858 ; 	3.678.246.858 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;1;;;;;Nación;21;C;ACTUALIZACIÓN Y RENOVACION DE LA INFRAESTRUCTURA TECNOLOGICA Y DE LA INFORMACIÓN PARA LA GOBERNABILIDAD ELECTRONICA DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL; 	5.410.867.800 ; 	-   ; 	910.722.000 ; 	4.500.145.800 ; 	-   ; 	4.500.108.730 ; 	37.070 ; 	4.464.358.730 ; 	4.464.358.730 ; 	3.914.140.333 ; 	3.914.140.333 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;3;;;;;Nación;20;C;MEJORAMIENTO DE LAS COMPETENCIAS DE LOS SERVIDORES PÚBLICOS DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL; 	255.961.350 ; 	-   ; 	-   ; 	255.961.350 ; 	-   ; 	255.961.350 ; 	-   ; 	254.000.000 ; 	254.000.000 ; 	241.256.300 ; 	241.256.300 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;3;;;;;Nación;21;C;MEJORAMIENTO DE LAS COMPETENCIAS DE LOS SERVIDORES PÚBLICOS DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL; 	344.038.650 ; 	-   ; 	-   ; 	344.038.650 ; 	-   ; 	344.038.650 ; 	-   ; 	344.038.650 ; 	344.038.650 ; 	344.038.650 ; 	344.038.650 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;5;;;;;Nación;20;C;MEJORAMIENTO DE LAS SEDES DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL; 	639.903.390 ; 	-   ; 	-   ; 	639.903.390 ; 	-   ; 	639.903.390 ; 	-   ; 	639.903.389 ; 	639.903.389 ; 	639.903.389 ; 	639.903.389 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;5;;;;;Nación;21;C;MEJORAMIENTO DE LAS SEDES DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL; 	860.096.610 ; 	-   ; 	3.027.747 ; 	857.068.863 ; 	-   ; 	857.068.788 ; 	75 ; 	846.964.793 ; 	846.964.793 ; 	684.370.300 ; 	684.370.300 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;6;;;;;Nación;20;C;IMPLEMENTACIÓN EL MODELO MULTICANAL Y SUS COMPONENTES PARA MEJORAR LA ATENCIÓN AL CIUDADANO  EN LA SUPERINTENDENCIA DE SOCIEDADES NACIONAL; 	93.852.500 ; 	-   ; 	-   ; 	93.852.500 ; 	-   ; 	93.852.500 ; 	-   ; 	91.819.433 ; 	91.819.433 ; 	91.819.433 ; 	91.819.433 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;6;;;;;Nación;21;C;IMPLEMENTACIÓN EL MODELO MULTICANAL Y SUS COMPONENTES PARA MEJORAR LA ATENCIÓN AL CIUDADANO  EN LA SUPERINTENDENCIA DE SOCIEDADES NACIONAL; 	126.147.500 ; 	-   ; 	-   ; 	126.147.500 ; 	-   ; 	126.147.500 ; 	-   ; 	126.147.500 ; 	126.147.500 ; 	126.147.500 ; 	126.147.500 
350200;SUPERINTENDENCIA DE SOCIEDADES;;C;3599;0200;7;;;;;Nación;21;C;FORTALECIMIENTO DE LOS PROCESOS INTERNOS ORIENTADOS A LA ATENCION DE SITIACIONES ORIGINADAS POR MODALIDADES NO AUTORIZADAS DE CAPTACION MASIVA Y HABITUAL DE DINERO. NACIONAL; 	-   ; 	860.000.000 ; 	23.149.000 ; 	836.851.000 ; 	-   ; 	836.850.717 ; 	283 ; 	777.411.453 ; 	777.411.453 ; 	627.973.969 ; 	627.973.969 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;1;1;;;;Nación;20;C;SUELDOS DE PERSONAL DE NOMINA; 	15.812.000.000 ; 	1.286.000.000 ; 	130.000.000 ; 	16.968.000.000 ; 	-   ; 	16.968.000.000 ; 	-   ; 	16.676.845.304 ; 	16.676.845.304 ; 	16.668.867.643 ; 	16.668.867.643 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;1;4;;;;Nación;20;C;PRIMA TECNICA; 	883.000.000 ; 	46.000.000 ; 	6.500.000 ; 	922.500.000 ; 	-   ; 	922.500.000 ; 	-   ; 	921.600.228 ; 	921.600.228 ; 	921.600.228 ; 	921.600.228 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;1;5;;;;Nación;20;C;OTROS; 	23.087.000.000 ; 	-   ; 	633.500.000 ; 	22.453.500.000 ; 	-   ; 	22.453.500.000 ; 	-   ; 	22.449.812.043 ; 	22.449.812.043 ; 	22.449.812.043 ; 	22.449.812.043 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;1;9;;;;Nación;20;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	334.000.000 ; 	-   ; 	70.000.000 ; 	264.000.000 ; 	-   ; 	264.000.000 ; 	-   ; 	254.675.385 ; 	254.675.385 ; 	254.675.385 ; 	254.675.385 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;1;10;;;;Nación;20;C;OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN; 	3.100.000.000 ; 	711.396.307 ; 	2.060.050.000 ; 	1.751.346.307 ; 	1.169.863.411 ; 	-   ; 	581.482.896 ; 	-   ; 	-   ; 	-   ; 	-   
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;2;;;;;Nación;20;C;SERVICIOS PERSONALES INDIRECTOS; 	463.600.000 ; 	-   ; 	-   ; 	463.600.000 ; 	-   ; 	459.379.388 ; 	4.220.612 ; 	420.860.303 ; 	420.122.586 ; 	411.302.756 ; 	411.302.756 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;1;0;5;;;;;Nación;20;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	10.325.333.333 ; 	1.438.000.000 ; 	-   ; 	11.763.333.333 ; 	-   ; 	11.763.333.333 ; 	-   ; 	11.760.001.524 ; 	11.717.886.284 ; 	11.717.886.284 ; 	11.717.886.284 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;2;0;3;;;;;Nación;20;C;IMPUESTOS Y MULTAS; 	50.000.000 ; 	-   ; 	47.194.000 ; 	2.806.000 ; 	-   ; 	2.633.100 ; 	172.900 ; 	2.633.100 ; 	2.633.100 ; 	2.631.884 ; 	2.631.884 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;2;0;4;;;;;Nación;20;C;ADQUISICION DE BIENES Y SERVICIOS; 	10.659.950.000 ; 	1.846.741.750 ; 	280.501.004 ; 	12.226.190.746 ; 	-   ; 	12.152.151.364 ; 	74.039.382 ; 	11.980.660.511 ; 	11.282.987.221 ; 	11.046.782.764 ; 	11.046.782.764 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;3;2;1;1;;;;Nación;20;C;CUOTA DE AUDITAJE CONTRANAL; 	177.000.000 ; 	46.200.000 ; 	-   ; 	223.200.000 ; 	-   ; 	223.166.355 ; 	33.645 ; 	223.166.355 ; 	223.166.355 ; 	223.166.355 ; 	223.166.355 
350300;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;;A;3;4;1;144;;;;Nación;20;C;ORGANIZACION PARA LA COOPERACION Y EL DESARROLLO ECONOMICO OCDE-ARTICULO 47 LEY 1450 DE 2011; 	66.000.000 ; 	15.700.000 ; 	-   ; 	81.700.000 ; 	-   ; 	81.700.000 ; 	-   ; 	81.698.685 ; 	81.698.685 ; 	81.373.192 ; 	81.373.192 
