ANIO_TRIMESTRE;COD_CHIP;NOM_CHIP;COD_AMB;NOM_AMB;COD_DEPAR;NOM_DEPAR;COD_MUN;NOM_MUN;COD_CATEGORIA;NOM_CATEGORIA;DIPUTADOS;CONCEJALES;COD_VIG;NOM_VIG;COD_DEP;NOM_DEP;COD_CUENTA;NOM_CUENTA;COD_REC;NOM_REC;COD_ORIG;NOM_ORIG;COD_DEST;NOM_DEST;COD_FIN;NOM_FIN;COD_SIT;NOM_SIT;APR_INICIAL;ADICIONES;REDUCCIONES;CANCELACIONES;CREDITO;CONTRACREDITO;APLAZAMIENTO;DESAPLAZAMIENTO;APR_DEFINITIVA;CDP;REV_CDP;NETO_CDP;COMPR_CON_ANTICIPOS;COMPR_SIN_ANTICIPOS;REV_COMPROMISOS;NETO_COMPROMISOS;OBLIGACIONES;REV_OBLIGACIONES;NETO_OBLIGACIONES;PAGOS;ANU_PAGOS;NETO_PAGOS;RESERVAS_POT;CUENTAS_PAGAR_POT;OBLIGACIONES_EJECUTAR_POT
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.15                                   ;Alcantarillados y Redes;10;Recursos Corrientes;013;Recursos corrientes de transferencias del SGP para inversión;025;Agua Potable y Saneamiento Básico - Agua Potable;7063      ;Abastecimiento de agua;S;Sin Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;6.000.000.000;0;6.000.000.000;6.000.000.000;0;6.000.000.000;6.000.000.000;0;6.000.000.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.15                                   ;Alcantarillados y Redes;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;025;Agua Potable y Saneamiento Básico - Agua Potable;7063      ;Abastecimiento de agua;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;1.328.415.000;0;1.328.415.000;1.328.415.000;0;1.328.415.000;1.328.415.000;0;1.328.415.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.21                                   ;Rellenos Sanitarios;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;023;Agua Potable y Saneamiento Básico - Manejo y Control de Residuos Sólidos;7051      ;Manejo de residuos;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;265.345.642;0;265.345.642;265.345.642;0;265.345.642;265.345.642;0;265.345.642;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.21                                   ;Rellenos Sanitarios;10;Recursos Corrientes;003;Recursos corrientes de Estampillas;023;Agua Potable y Saneamiento Básico - Manejo y Control de Residuos Sólidos;7051      ;Manejo de residuos;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;680.000.000;0;680.000.000;680.000.000;0;680.000.000;680.000.000;0;680.000.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.21                                   ;Rellenos Sanitarios;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;023;Agua Potable y Saneamiento Básico - Manejo y Control de Residuos Sólidos;7051      ;Manejo de residuos;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;12.612.794;0;12.612.794;12.612.794;0;12.612.794;12.612.794;0;12.612.794;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;007;Recursos corrientes de Contribuciones;040;Transporte - Red Troncal Nacional Vial - Primaria;70443     ;Construcción;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;4.189.222.000;0;4.189.222.000;4.189.222.000;0;4.189.222.000;4.189.222.000;0;4.189.222.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;040;Transporte - Red Troncal Nacional Vial - Primaria;70443     ;Construcción;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;82.000.000.000;0;82.000.000.000;82.000.000.000;0;82.000.000.000;82.000.000.000;0;82.000.000.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;037;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Crédito;040;Transporte - Red Troncal Nacional Vial - Primaria;70443     ;Construcción;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;22.319.442.051;0;22.319.442.051;22.319.442.051;0;22.319.442.051;22.319.442.051;0;22.319.442.051;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.33                                   ;Carreteras, Caminos, Puentes y Similares;11;Otros Recursos del Tesoro;037;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Crédito;042;Transporte - Red Terciaria Vial - Caminos Vecinales;7045102   ;Transporte por carretera: Servicio de Terminal de Transporte Terrrestre;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;6.833.548.140;0;6.833.548.140;6.833.548.140;0;6.833.548.140;4.978.187.668;0;4.978.187.668;0;1.855.360.472;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.33                                   ;Carreteras, Caminos, Puentes y Similares;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;040;Transporte - Red Troncal Nacional Vial - Primaria;70443     ;Construcción;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;7.696.849.456;0;7.696.849.456;7.696.849.456;0;7.696.849.456;7.696.849.456;0;7.696.849.456;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.33                                   ;Carreteras, Caminos, Puentes y Similares;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;042;Transporte - Red Terciaria Vial - Caminos Vecinales;7045102   ;Transporte por carretera: Servicio de Terminal de Transporte Terrrestre;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;5.131.745.573;0;5.131.745.573;5.131.745.573;0;5.131.745.573;3.375.745.573;0;3.375.745.573;0;1.756.000.000;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.51                                   ;Escenarios Deportivos y Parques;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;072;Educación Física, Deporte y Recreación - Deporte;7081      ;Servicios recreativos y deportivos;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;3.375.742.238;0;3.375.742.238;3.375.742.238;0;3.375.742.238;3.178.823.941;0;3.178.823.941;0;196.918.297;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.51                                   ;Escenarios Deportivos y Parques;10;Recursos Corrientes;020;Recursos corrientes por derechos de explotación de monopolios;072;Educación Física, Deporte y Recreación - Deporte;7081      ;Servicios recreativos y deportivos;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;15.030.106.764;0;15.030.106.764;15.030.106.764;0;15.030.106.764;6.764.049.821;0;6.764.049.821;0;8.266.056.943;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.51                                   ;Escenarios Deportivos y Parques;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;072;Educación Física, Deporte y Recreación - Deporte;70443     ;Construcción;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;35.000.000.000;0;35.000.000.000;35.000.000.000;0;35.000.000.000;35.000.000.000;0;35.000.000.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.51                                   ;Escenarios Deportivos y Parques;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;072;Educación Física, Deporte y Recreación - Deporte;7081      ;Servicios recreativos y deportivos;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;42.839.402.229;0;42.839.402.229;42.839.402.229;0;42.839.402.229;42.839.402.229;0;42.839.402.229;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.55                                   ;Torres de Distribución de Energía, Plantas y Redes de Electrificación Rural y Urbana;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;089;Sector Eléctrico - Distribución Eléctrica;70435     ;Electricidad;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;393.051.681;0;393.051.681;393.051.681;0;393.051.681;393.051.681;0;393.051.681;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.59                                   ;Vivienda Urbana y Rural;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;095;Vivienda - General;7066      ;Vivienda y servicios comunitarios - no clasificados;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;819.404.346;0;819.404.346;819.404.346;0;819.404.346;819.404.346;0;819.404.346;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.59                                   ;Vivienda Urbana y Rural;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;095;Vivienda - General;7066      ;Vivienda y servicios comunitarios - no clasificados;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;13.897.920.983;0;13.897.920.983;3.837.289.636;0;3.837.289.636;3.657.731.951;0;3.657.731.951;10.060.631.347;179.557.685;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.59                                   ;Vivienda Urbana y Rural;11;Otros Recursos del Tesoro;037;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Crédito;095;Vivienda - General;7065      ;Investigación y desarrollo: Vivienda y servicios comunitarios;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;12.680.890.970;0;12.680.890.970;12.680.890.970;0;12.680.890.970;12.680.890.970;0;12.680.890.970;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.59                                   ;Vivienda Urbana y Rural;11;Otros Recursos del Tesoro;042;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Reintegros, otros Recursos del Balance y Recursos no Apropiados;095;Vivienda - General;7066      ;Vivienda y servicios comunitarios - no clasificados;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;5.322.460.382;0;5.322.460.382;0;0;0;0;0;0;5.322.460.382;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.59                                   ;Vivienda Urbana y Rural;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;095;Vivienda - General;7066      ;Vivienda y servicios comunitarios - no clasificados;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;16.916.443.026;0;16.916.443.026;7.564.226.295;0;7.564.226.295;7.281.604.189;0;7.281.604.189;9.352.216.731;282.622.106;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.98                                   ;Otros Gastos en Construcción de Infraestructura propia del Sector;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;045;Transporte - Transporte Fluvial;70452     ;Transporte Fluvial y Marítimo;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;4.027.344.380;0;4.027.344.380;4.027.344.380;0;4.027.344.380;1.032.289.153;0;1.032.289.153;0;2.995.055.227;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.98                                   ;Otros Gastos en Construcción de Infraestructura propia del Sector;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;039;Transporte - General;70455     ;Transporte por Oleoductos, Gasoductos y otros sistemas de transporte;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;19.786.000.000;0;19.786.000.000;19.786.000.000;0;19.786.000.000;19.786.000.000;0;19.786.000.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.98                                   ;Otros Gastos en Construcción de Infraestructura propia del Sector;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;046;Transporte - Transporte Marítimo;70452     ;Transporte Fluvial y Marítimo;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;634.360.405;0;634.360.405;0;0;0;0;0;0;634.360.405;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.98                                   ;Otros Gastos en Construcción de Infraestructura propia del Sector;11;Otros Recursos del Tesoro;037;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Crédito;045;Transporte - Transporte Fluvial;70452     ;Transporte Fluvial y Marítimo;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;3.684.661.028;0;3.684.661.028;3.684.661.028;0;3.684.661.028;2.106.661.028;0;2.106.661.028;0;1.578.000.000;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.98                                   ;Otros Gastos en Construcción de Infraestructura propia del Sector;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;039;Transporte - General;70455     ;Transporte por Oleoductos, Gasoductos y otros sistemas de transporte;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;5.214.000.000;0;5.214.000.000;5.214.000.000;0;5.214.000.000;5.214.000.000;0;5.214.000.000;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.01.98                                   ;Otros Gastos en Construcción de Infraestructura propia del Sector;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;045;Transporte - Transporte Fluvial;70452     ;Transporte Fluvial y Marítimo;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;11.148.182.389;0;11.148.182.389;11.148.182.389;0;11.148.182.389;3.731.182.389;0;3.731.182.389;0;7.417.000.000;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.02.09                                   ;Compra de Lotes para Vivienda;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;095;Vivienda - General;7065      ;Investigación y desarrollo: Vivienda y servicios comunitarios;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;536.387.967;0;536.387.967;536.387.967;0;536.387.967;386.387.967;0;386.387.967;0;150.000.000;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.05                                   ;Rehabilitación de Infraestructura ya Existente;11;Otros Recursos del Tesoro;037;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Crédito;095;Vivienda - General;7065      ;Investigación y desarrollo: Vivienda y servicios comunitarios;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;4.930.871.546;0;4.930.871.546;4.930.871.546;0;4.930.871.546;4.930.871.546;0;4.930.871.546;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.07                                   ;Protección y Dragado de Cuencas y Hoyas Hidrográficas;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;018;Administración y Protección del Medio Ambiente - Conservación;7055      ;Investigación y desarrollo: Protección del medio ambiente;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;901.158.788;0;901.158.788;901.158.788;0;901.158.788;861.151.420;0;861.151.420;0;40.007.368;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.07                                   ;Protección y Dragado de Cuencas y Hoyas Hidrográficas;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;018;Administración y Protección del Medio Ambiente - Conservación;7055      ;Investigación y desarrollo: Protección del medio ambiente;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;13.117.430.908;0;13.117.430.908;13.117.430.908;0;13.117.430.908;13.117.430.908;0;13.117.430.908;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.11                                   ;Programas de Saneamiento Ambiental;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;017;Administración y Protección del Medio Ambiente - General;7054      ;Protección de la diversidad biológica y del paisaje;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;49.993.000;0;49.993.000;49.993.000;0;49.993.000;0;0;0;0;49.993.000;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.17                                   ;Mataderos, Plazas de Mercado, Cementerios;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;051;Desarrollo Agropecuario, Silvicultura y Pesca - Pecuario;7042102   ;Agricultura: Semovientes;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;4.533.870.211;0;4.533.870.211;4.533.870.211;0;4.533.870.211;4.533.870.211;0;4.533.870.211;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.17                                   ;Mataderos, Plazas de Mercado, Cementerios;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;051;Desarrollo Agropecuario, Silvicultura y Pesca - Pecuario;7042102   ;Agricultura: Semovientes;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;1.403.776.720;0;1.403.776.720;1.403.776.720;0;1.403.776.720;1.403.776.720;0;1.403.776.720;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;041;Transporte - Red Secundaria Vial;7045101   ;Transporte por carretera: Servicio de Transporte Terrestre;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;4.794.471.645;0;4.794.471.645;4.794.471.645;0;4.794.471.645;3.817.036.324;0;3.817.036.324;0;977.435.321;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;042;Transporte - Red Terciaria Vial - Caminos Vecinales;7045101   ;Transporte por carretera: Servicio de Transporte Terrestre;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;18.070.250.000;0;18.070.250.000;18.070.250.000;0;18.070.250.000;4.170.250.000;0;4.170.250.000;0;13.900.000.000;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;045;Transporte - Transporte Fluvial;70452     ;Transporte Fluvial y Marítimo;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;1.270.508.258;0;1.270.508.258;1.194.169.758;0;1.194.169.758;0;0;0;76.338.500;1.194.169.758;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;005;Recursos corrientes de Tasas;041;Transporte - Red Secundaria Vial;70443     ;Construcción;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;118.398.804;0;118.398.804;118.398.804;0;118.398.804;75.051.216;0;75.051.216;0;43.347.588;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;D07;Administración Central;2.3.01.01.03.33                                   ;Carreteras, Caminos, Puentes y Similares;10;Recursos Corrientes;018;Recursos corrientes de transferencias por participaciones;045;Transporte - Transporte Fluvial;70452     ;Transporte Fluvial y Marítimo;C;Con Situación de Fondos;0;0;0;0;0;0;0;0;0;0;0;0;0;2.787.307.634;0;2.787.307.634;1.290.149.907;0;1.290.149.907;1.290.149.907;0;1.290.149.907;1.497.157.727;0;0
