UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;OBLIGACION;ORDEN PAGO;PAGOS
33-07-00;INSTITUTO CARO Y CUERVO;C-213-1603-1;C;213;1603;1;;;;;Nación;10;CSF;ADQUISICION DE OBRAS PARA LA BIBLIOTECA Y DE EQUIPOS PARA EL FUNCIONAMIENTO Y MODERNIZACION  DE LA IMPRENTA Y LOS PROCESOS MISIONALES Y DE APOYO A NIVEL NACIONAL;$ 118.413.558,28;$ 118.413.558,28;$ 118.413.558,28
33-07-00;INSTITUTO CARO Y CUERVO;C-410-1603-1;C;410;1603;1;;;;;Nación;10;CSF;INVESTIGACIÓN , EDICIÓN  Y DIVULGACIÓN DE LOS TRABAJOS DEL INSTITUTO EN LAS ÁREAS  DE LINGÜÍSTICA, LITERATURA Y SEMIÓTICA A NIVEL NACIONAL;$ 33.047.521,00;$ 33.047.521,00;$ 33.047.521,00
34-01-01;AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL;A-1-0-5;A;1;0;5;;;;;Nación;10;CSF;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO;$ 325.840.632,00;$ 325.840.632,00;$ 325.840.632,00
34-01-01;AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 133.139.176,41;$ 133.139.176,41;$ 133.139.176,41
34-01-01;AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL;C-213-400-2;C;213;400;2;;;;;Nación;10;CSF;FORTALECIMIENTO DE LA GESTIÓN DE LA INFORMACIÓN Y LAS TIC QUE SOPORTAN EL CONTROL FISCAL A NIVEL NACIONAL;$ 296.971.582,00;$ 296.971.582,00;$ 296.971.582,00
34-01-01;AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL;C-510-1000-2;C;510;1000;2;;;;;Nación;10;CSF;CAPACITACIÓN Y FORTALECIMIENTO DE LAS COMPETENCIAS DE LOS FUNCIONARIOS EN EL CONTROL FISCAL Y DE LA CIUDADANÍA EN CONTROL SOCIAL NACIONAL;$ 153.056.415,00;$ 153.056.415,00;$ 153.056.415,00
34-01-01;AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL;C-520-1000-122;C;520;1000;122;;;;;Nación;10;CSF;DESARROLLO DE UN NUEVO SISTEMA DE CONTROL FISCAL INTEGRAL NACIONAL;$ 80.000.000,00;$ 80.000.000,00;$ 80.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 30.000.000,00;$ 30.000.000,00;$ 30.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 353.727.108,50;$ 353.727.108,50;$ 353.727.108,50
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-1-0-5;A;1;0;5;;;;;Nación;10;CSF;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO;$ 44.694.668,00;$ 44.694.668,00;$ 44.694.668,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 831.086.812,26;$ 827.108.512,26;$ 827.108.512,26
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-3-5-1-5;A;3;5;1;5;;;;Nación;10;CSF;BONOS PENSIONALES;$ 272.859.000,00;$ 272.859.000,00;$ 272.859.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-3-5-1-25;A;3;5;1;25;;;;Nación;10;CSF;MESADAS PENSIONALES CONCESION DE SALINAS;$ 363.940.696,48;$ 363.940.696,48;$ 363.940.696,48
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-3-5-3-51-1;A;3;5;3;51;1;;;Nación;10;CSF;MESADAS PENSIONALES – ZONAS FRANCAS;$ 3.221.750,00;$ 3.221.750,00;$ 3.221.750,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-3-5-3-51-2;A;3;5;3;51;2;;;Nación;10;CSF;MESADAS PENSIONALES ALCALIS DE COLOMBIA LTDA EN LIQUIDACIÓN;$ 458.495.470,00;$ 458.495.470,00;$ 458.495.470,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-3-5-3-51-3;A;3;5;3;51;3;;;Nación;10;CSF;MESADAS PENSIONALES CORPORACIÓN FINANCIERA DEL TRASPORTE –CFT (LEY 51/90);$ 24.617.382,00;$ 24.617.382,00;$ 24.617.382,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-4-2-1-13;A;4;2;1;13;;;;Nación;10;CSF;"TRANSFERENCIAS AL SECTOR AGRICOLA Y SECTOR INDUSTRIAL PARA APOYO A LA PRODUCCION - ARTICULO 1 LEY 16/90 Y ARTICULO 1 LEY 101/93; LEY 795/03";$ 10.000.000.000,00;$ 10.000.000.000,00;$ 10.000.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-4-2-1-23;A;4;2;1;23;;;;Nación;10;CSF;TRANSFERENCIA DE RECURSOS AL PATRIMONIO AUTONOMO FIDEICOMISO DE PROMOCION DE EXPORTACIONES - PROEXPORT. ARTICULO 33 LEY 1328 DE 2009;$ 18.049.975.232,81;$ 18.049.975.232,81;$ 18.049.975.232,81
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;A-4-2-1-32;A;4;2;1;32;;;;Nación;10;CSF;TRANSFERENCIA DE RECURSOS AL FONDO FILMICO COLOMBIA (FFC) - LEY 1556 DE 2012;$ 2.000.000.000,00;$ 2.000.000.000,00;$ 2.000.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-111-206-8;C;111;206;8;;;;;Nación;10;CSF;APOYO MEJORAMIENTO DEL CENTRO DE EVENTOS VALLE DEL PACÍFICO CALI-YUMBO, VALLE DEL CAUCA, OCCIDENTE;$ 7.000.000.000,00;$ 7.000.000.000,00;$ 7.000.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-223-200-1;C;223;200;1;;;;;Nación;10;CSF;FORTALECIMIENTO INSTITUCIONAL A TRAVÉS DE LA ARTICULACIÓN DE LOS PROCESOS CON LA INFRAESTRUCTURA TECNOLÓGICA Y DE INFORMACIÓN PARA EL MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO.;$ 372.985.708,00;$ 372.985.708,00;$ 372.985.708,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-310-200-111;C;310;200;111;;;;;Nación;10;CSF;APOYO A LA POLITICA DE CONSOLIDACION DE LAS MICRO PEQUEÑAS Y MEDIANAS EMPRESAS A NIVEL NACIONAL;$ 895.935.617,00;$ 895.935.617,00;$ 895.935.617,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-310-200-112;C;310;200;112;;;;;Nación;10;CSF;ADMINISTRACIÓN DEL SUBSISTEMA NACIONAL DE LA CALIDAD.;$ 137.176.066,00;$ 137.176.066,00;$ 137.176.066,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-310-202-113;C;310;202;113;;;;;Nación;10;CSF;APOYO A LA POLÍTICA DE FORMALIZACIÓN EMPRESARIAL EN COLOMBIA;$ 30.000.000,00;$ 30.000.000,00;$ 30.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-200-6;C;520;200;6;;;;;Nación;10;CSF;APOYO  TECNICO A LA POLITICA DE EMPRENDIMIENTO EN COLOMBIA;$ 119.674.981,00;$ 119.674.981,00;$ 119.674.981,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-200-7;C;520;200;7;;;;;Nación;10;CSF;IMPLANTACION Y DIFUSION DE UN NUEVO SISTEMA  DE CONTABILIDAD CON REFERENTE INTERNACIONAL A NIVEL NACIONAL;$ 112.083.081,00;$ 112.083.081,00;$ 112.083.081,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-200-10;C;520;200;10;;;;;Nación;10;CSF;IMPLEMENTACIÓN DE UNA ESTRATEGIA PARA PROMOVER EL CRECIMIENTO Y FORTALECIMIENTO DE LAS MICRO Y PEQUEÑAS EMPRESAS CON BASE EN EL APROVECHAMIENTO DEL MERCADO NACIONAL;$ 1.544.375.831,00;$ 1.544.375.831,00;$ 1.544.375.831,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-200-15;C;520;200;15;;;;;Nación;10;CSF;APLICACIÓN  Y CONVERGENCIA HACIA ESTANDARES INTERNACIONALES DE INFORMACION FINANCIERA Y DE ASEGURAMIENTO DE LA INFORMACION A NIVEL NACIONAL;$ 17.996.433,00;$ 17.996.433,00;$ 17.996.433,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-200-16;C;520;200;16;;;;;Nación;15;CSF;APOYO AL SECTOR LACTEO PARA LA COMPETITIVIDAD FRENTE A LOS RETOS DE TRATADOS DE LIBRE COMERCIO EN COLOMBIA;$ 5.400.000.000,00;$ 5.400.000.000,00;$ 5.400.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-201-6;C;520;201;6;;;;;Nación;10;CSF;APOYO A PROYECTOS DEL FONDO DE MODERNIZACIÓN E INNOVACIÓN PARA LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS EN COLOMBIA;$ 16.240.000.000,00;$ 16.240.000.000,00;$ 16.240.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-201-7;C;520;201;7;;;;;Nación;10;CSF;FORTALECIMIENTO A LA POLITICA DE GENERACIÓN DE INGRESOS PARA GRUPOS DE ESPECIAL PROTECCION CONSTITUCIONAL A NIVEL NACIONAL;$ 230.343.618,00;$ 230.343.618,00;$ 230.343.618,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-205-1;C;520;205;1;;;;;Nación;10;CSF;IMPLANTACIÓN DE LA POLÍTICA DE INSERCIÓN EFECTIVA DE COLOMBIA EN LOS MERCADOS INTERNACIONALES;$ 1.254.384.875,81;$ 1.254.384.875,81;$ 1.254.384.875,81
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-205-1;C;520;205;1;;;;;Nación;11;CSF;IMPLANTACIÓN DE LA POLÍTICA DE INSERCIÓN EFECTIVA DE COLOMBIA EN LOS MERCADOS INTERNACIONALES;$ 5.000.000.000,00;$ 5.000.000.000,00;$ 5.000.000.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-205-2;C;520;205;2;;;;;Nación;10;CSF;IMPLEMENTACIÓN DE LA POLÍTICA DE PRODUCTIVIDAD Y COMPETITIVIDAD A TRAVÉS DE LAS COMISIONES REGIONALES DE COMPETITIVIDAD A NIVEL NACIONAL;$ 396.934.357,00;$ 396.934.357,00;$ 396.934.357,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-205-3;C;520;205;3;;;;;Nación;10;CSF;IMPLEMENTACIÓN ACCIONES QUE CONTRIBUYAN AL MEJORAMIENTO DE LA COMPETITIVIDAD, EN ASPECTOS TRANSVERSALES, POR PARTE DEL SECTOR PRODUCTIVO A NIVEL NACIONAL;$ 166.601.802,00;$ 166.601.802,00;$ 166.601.802,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-206-3;C;520;206;3;;;;;Nación;10;CSF;APOYO A LA PROMOCION Y COMPETITIVIDAD TURISTICA LEY 1101 DE 2006 ANIVEL NACIONAL;$ 15.141.500.000,00;$ 15.141.500.000,00;$ 15.141.500.000,00
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-206-5;C;520;206;5;;;;;Nación;10;CSF;ASISTENCIA A LA PROMOCIÓN Y COMPETITIVIDAD TURÍSTICA A NIVEL NACIONAL;$ 35.967.855.041,75;$ 35.967.855.041,75;$ 35.967.855.041,75
35-01-01;MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL;C-520-1000-2;C;520;1000;2;;;;;Nación;10;CSF;APOYO AL DESARROLLO TURÍSTICO DE LOS MUNICIPIOS DEL CONTRATO PLAN ATRATO – GRAN DARIÉN GRAN DARIÉN - PREVIO CONCEPTO DNP;$ 8.000.000.000,00;$ 8.000.000.000,00;$ 8.000.000.000,00
35-01-02;MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR;A-1-0-1-9;A;1;0;1;9;;;;Nación;16;SSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 977.531,00;$ 977.531,00;$ 977.531,00
35-01-02;MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR;A-1-0-2;A;1;0;2;;;;;Nación;16;SSF;SERVICIOS PERSONALES INDIRECTOS;$ 5.881.292,00;$ 5.881.292,00;$ 5.881.292,00
35-01-02;MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR;A-2-0-4;A;2;0;4;;;;;Nación;16;SSF;ADQUISICION DE BIENES Y SERVICIOS;$ 182.227.341,50;$ 182.227.341,50;$ 182.227.341,50
35-01-02;MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR;C-310-205-4;C;310;205;4;;;;;Nación;16;SSF;IMPLANTACION DEL PROGRAMA DE APOYO INTEGRAL PARA LOS USUARIOS DE COMERCIO EXTERIOR;$ 966.180.087,77;$ 966.180.087,77;$ 966.180.087,77
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 54.515.757,57;$ 54.515.757,57;$ 54.515.757,57
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-123-200-1;C;123;200;1;;;;;Nación;10;CSF;MANTENIMIENTO DEL SISTEMA INTEGRADO DE GESTIÓN DE ARTESANIAS DE COLOMBIA S.A.;$ 11.744.437,00;$ 11.744.437,00;$ 11.744.437,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-38;C;320;201;38;;;;;Nación;10;CSF;MEJORAMIENTO DE LA COMPETITIVIDAD DEL SECTOR ARTESANAL DE LA POBLACION VULNERABLE DEL PAIS - ATENCION A LA POBLACION DESPLAZADA - APD.;$ 68.756.158,00;$ 68.756.158,00;$ 68.756.158,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-43;C;320;201;43;;;;;Nación;10;CSF;SISTEMATIZACION  Y FORTALECIMIENTO DE LA INFORMACION COMUNICACION Y TECNOLOGIA PARA EL SECTOR ARTESANAL DEL PAIS;$ 36.852.640,00;$ 36.852.640,00;$ 36.852.640,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-46;C;320;201;46;;;;;Nación;10;CSF;APOYO Y FORTALECIMIENTO DEL SECTOR ARTESANAL EN COLOMBIA;$ 56.310.651,00;$ 56.310.651,00;$ 56.310.651,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-47;C;320;201;47;;;;;Nación;10;CSF;MEJORAMIENTO Y GENERACIÓN DE OPORTUNIDADES COMERCIALES PARA EL SECTOR ARTESANAL COLOMBIANO NACIONAL;$ 23.665.969,00;$ 23.665.969,00;$ 23.665.969,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-48;C;320;201;48;;;;;Nación;10;CSF;AMPLIACION COBERTURA GEOGRAFICA (32 DEPARTAMENTOS) Y DEMOGRAFICA (50000 ARTESANOS) A TRAVES DE LA COFINANCIACION DE INICIATIVAS , , NACIONAL;$ 148.294.076,00;$ 148.294.076,00;$ 148.294.076,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-48;C;320;201;48;;;;;Nación;11;CSF;AMPLIACION COBERTURA GEOGRAFICA (32 DEPARTAMENTOS) Y DEMOGRAFICA (50000 ARTESANOS) A TRAVES DE LA COFINANCIACION DE INICIATIVAS , , NACIONAL;$ 737.199.211,00;$ 737.199.211,00;$ 737.199.211,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-320-201-49;C;320;201;49;;;;;Nación;10;CSF;APOYO Y FORTALECIMIENTO A COMUNIDADES Y GRUPOS ÉTNICOS EN COLOMBIA;$ 50.129.908,00;$ 50.129.908,00;$ 50.129.908,00
35-01-04;MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.;C-410-201-1;C;410;201;1;;;;;Nación;10;CSF;INVESTIGACIÓN  Y GESTION DEL CONOCIMIENTO PARA EL SECTOR ARTESANAL COLOMBIANO;$ 72.910.930,00;$ 72.910.930,00;$ 72.910.930,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-1-0-1-1;A;1;0;1;1;;;;Propios;20;CSF;SUELDOS DE PERSONAL DE NOMINA;$ 244.650,00;$ 244.650,00;$ 244.650,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-1-0-1-5;A;1;0;1;5;;;;Propios;20;CSF;OTROS;$ 112.372.431,00;$ 112.372.431,00;$ 112.372.431,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-1-0-1-9;A;1;0;1;9;;;;Propios;20;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 13.876.739,00;$ 13.876.739,00;$ 13.876.739,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 174.821.471,33;$ 174.821.471,33;$ 174.821.471,33
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 813.233.200,76;$ 813.233.200,76;$ 813.233.200,76
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-3-5-1-27;A;3;5;1;27;;;;Propios;20;CSF;MESADAS PENSIONALES DE LA SUPERINTENDENCIA DE SOCIEDADES A TRAVES DEL FOPEP;$ 20.673.956,13;$ 20.673.956,13;$ 20.673.956,13
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-3-6-1-1;A;3;6;1;1;;;;Propios;20;CSF;SENTENCIAS Y CONCILIACIONES;$ 16.370.676,00;$ 16.370.676,00;$ 16.370.676,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-3-6-3-9;A;3;6;3;9;;;;Propios;20;CSF;SUBSIDIO LIQUIDACIONES LEYES 550 DE 1999 Y 1116 DE 2006.;$ 77.322.000,00;$ 77.322.000,00;$ 77.322.000,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;A-3-6-3-115;A;3;6;3;115;;;;Nación;10;CSF;GASTOS INHERENTES A LA INTERVENCIÓN ADMINISTRATIVA PARAGRAFO  3,  ART. 10, DECRETO 4334 DE 2008, ART. 1   DECRETO 1761 DE 2009;$ 21.088.858,00;$ 21.088.858,00;$ 21.088.858,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;C-112-205-2;C;112;205;2;;;;;Propios;20;CSF;MEJORAMIENTO DE LAS SEDES DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL;$ 63.874.795,79;$ 63.874.795,79;$ 63.874.795,79
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;C-223-200-1;C;223;200;1;;;;;Propios;20;CSF;ACTUALIZACIÓN Y RENOVACION DE LA INFRAESTRUCTURA TECNOLOGICA Y DE LA INFORMACIÓN PARA LA GOBERNABILIDAD ELECTRONICA DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL;$ 1.412.459.167,82;$ 1.412.459.167,82;$ 1.412.459.167,82
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;C-520-200-3;C;520;200;3;;;;;Propios;20;CSF;MEJORAMIENTO  DE LOS PROCESOS EMPRESARIALES ORIENTADOS A IMPULSAR LA FORMULACION DE REGULACION Y LA OPERACION COMO JUEZ MERCANTIL Y DE INSOLVENCIA  A NIVEL NACIONAL;$ 18.185.552,00;$ 18.185.552,00;$ 18.185.552,00
35-02-00;SUPERINTENDENCIA DE SOCIEDADES;C-520-200-5;C;520;200;5;;;;;Propios;20;CSF;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LAS SOCIEDADES DEL SECTOR REAL, A NIVEL NACIONAL;$ 3.108.141,00;$ 3.108.141,00;$ 3.108.141,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-1-0-1-1;A;1;0;1;1;;;;Propios;20;CSF;SUELDOS DE PERSONAL DE NOMINA;$ 3.772.805,00;$ 3.772.805,00;$ 3.772.805,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-1-0-1-5;A;1;0;1;5;;;;Propios;20;CSF;OTROS;$ 2.922.678,00;$ 2.922.678,00;$ 2.922.678,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-1-0-1-9;A;1;0;1;9;;;;Propios;20;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 2.584.017,00;$ 2.584.017,00;$ 2.584.017,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 36.196.000,00;$ 36.196.000,00;$ 36.196.000,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-1-0-5;A;1;0;5;;;;;Propios;20;CSF;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO;$ 4.627.830,00;$ 4.627.830,00;$ 4.627.830,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 39.175.900,00;$ 39.175.900,00;$ 39.175.900,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 351.532.683,34;$ 351.532.683,34;$ 351.532.683,34
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-3-2-1-1;A;3;2;1;1;;;;Propios;20;CSF;CUOTA DE AUDITAJE CONTRANAL;$ 323.419,00;$ 323.419,00;$ 323.419,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-3-5-1-1;A;3;5;1;1;;;;Propios;20;CSF;MESADAS PENSIONALES;$ 10.450,90;$ 10.450,90;$ 10.450,90
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-3-5-3-39;A;3;5;3;39;;;;Propios;20;CSF;PROGRAMA DE SALUD OCUPACIONAL;$ 6.558.222,00;$ 6.558.222,00;$ 6.558.222,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;A-3-6-1-1;A;3;6;1;1;;;;Propios;20;CSF;SENTENCIAS Y CONCILIACIONES;$ 26.982.510,00;$ 26.982.510,00;$ 26.982.510,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-123-200-1;C;123;200;1;;;;;Propios;20;CSF;ADECUACION,DOTACION Y MANTENIMIENTO SEDE SIC.;$ 45.450.444,40;$ 45.450.444,40;$ 45.450.444,40
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-2;C;520;200;2;;;;;Propios;21;CSF;IMPLEMENTACIÓN Y FORTALECIMIENTO DE LA SUPERVISIÓN A LA ACTIVIDAD DE ADMINISTRACIÓN DE DATOS PERSONALES EN EL ÁMBITO NACIONAL;$ 46.132.400,00;$ 46.132.400,00;$ 46.132.400,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-3;C;520;200;3;;;;;Propios;20;CSF;FORTALECIMIENTO DEL ESQUEMA DE CONTROL, VIGILANCIA Y DIVULGACIÓN DE LOS DERECHOS DEL CONSUMIDOR A NIVEL NACIONAL;$ 1.198.141.900,66;$ 1.198.141.900,66;$ 1.198.141.900,66
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-4;C;520;200;4;;;;;Propios;21;CSF;FORTALECIMIENTO RENOVACIÓN Y MANTENIMIENTO DE LAS TECNOLOGÍAS DE INFORMACIÓN Y DE LAS COMUNICACIONES DE LA SIC A NIVEL NACIONAL;$ 3.961.453.495,74;$ 3.961.453.495,74;$ 3.961.453.495,74
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-5;C;520;200;5;;;;;Propios;21;CSF;INCREMENTO DEL USO DEL SISTEMA DE PROPIEDAD INDUSTRIAL Y DE LA EFICIENCIA Y CALIDAD EN LOS PROCESOS DE LOS TRÁMITES Y SERVICIOS DE PROPIEDAD INDUSTRIAL A NIVEL NACIONAL;$ 567.674.379,00;$ 567.674.379,00;$ 567.674.379,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-6;C;520;200;6;;;;;Propios;20;CSF;FORTALECIMIENTO DEL CONTROL Y VIGILANCIA DE LA REGLAMENTACIÓN TÉCNICA, METROLÓGICA, DE HIDROCARBUROS Y PRECIOS EN EL TERRITORIO NACIONAL;$ 9.024.000,00;$ 9.024.000,00;$ 9.024.000,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-6;C;520;200;6;;;;;Propios;21;CSF;FORTALECIMIENTO DEL CONTROL Y VIGILANCIA DE LA REGLAMENTACIÓN TÉCNICA, METROLÓGICA, DE HIDROCARBUROS Y PRECIOS EN EL TERRITORIO NACIONAL;$ 160.898.764,00;$ 160.898.764,00;$ 160.898.764,00
35-03-00;SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO;C-520-200-7;C;520;200;7;;;;;Propios;20;CSF;DIVULGACIÓN Y FORTALECIMIENTO DE LAS FUNCIONES DE PROTECCIÓN DE LA COMPETENCIA A NIVEL NACIONAL;$ 998.442,21;$ 998.442,21;$ 998.442,21
