UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;APR. INICIAL;APR. ADICIONADA;APR. REDUCIDA;APR. VIGENTE;APR BLOQUEADA;CDP;APR. DISPONIBLE;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;1;0;1;9;;;;Nación;20;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	10.700.000 ; 	-   ; 	-   ; 	10.700.000 ; 	-   ; 	-   ; 	10.700.000 ; 	-   ; 	-   ; 	-   ; 	-   
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;1;0;1;10;;;;Nación;20;C;OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN; 	1.538.200.000 ; 	-   ; 	1.538.200.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;1;0;2;;;;;Nación;20;C;SERVICIOS PERSONALES INDIRECTOS; 	2.514.240.000 ; 	1.510.310.000 ; 	89.916.300 ; 	3.934.633.700 ; 	-   ; 	3.735.871.516 ; 	198.762.184 ; 	3.735.871.516 ; 	3.735.861.716 ; 	3.715.684.718 ; 	3.715.684.718 
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;1;0;5;;;;;Nación;20;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	153.200.000 ; 	27.310.000 ; 	-   ; 	180.510.000 ; 	-   ; 	142.366.189 ; 	38.143.811 ; 	142.366.189 ; 	142.308.455 ; 	142.308.455 ; 	142.308.455 
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;2;0;3;;;;;Nación;20;C;IMPUESTOS Y MULTAS; 	26.000.000 ; 	-   ; 	-   ; 	26.000.000 ; 	-   ; 	23.235.574 ; 	2.764.426 ; 	23.235.574 ; 	23.234.144 ; 	23.234.144 ; 	23.234.144 
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;2;0;4;;;;;Nación;20;C;ADQUISICION DE BIENES Y SERVICIOS; 	1.284.086.000 ; 	-   ; 	100.000.000 ; 	1.184.086.000 ; 	-   ; 	1.115.435.913 ; 	68.650.087 ; 	1.110.443.361 ; 	1.096.734.478 ; 	947.154.000 ; 	947.154.000 
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;3;2;1;1;;;;Nación;20;C;CUOTA DE AUDITAJE CONTRANAL; 	31.200.000 ; 	-   ; 	-   ; 	31.200.000 ; 	-   ; 	28.825.662 ; 	2.374.338 ; 	28.825.662 ; 	28.825.662 ; 	28.825.662 ; 	28.825.662 
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;A;3;6;1;1;;;;Nación;20;C;SENTENCIAS Y CONCILIACIONES; 	96.400.000 ; 	-   ; 	-   ; 	96.400.000 ; 	-   ; 	-   ; 	96.400.000 ; 	-   ; 	-   ; 	-   ; 	-   
350400;UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES;VIGENCIA AC;C;122;200;2;;;;;Nación;21;C;ADQUISICIÓN INMUEBLE BOGOTÁ; 	14.000.000.000 ; 	-   ; 	14.000.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;1;1;;;;Nación;10;C;SUELDOS DE PERSONAL DE NOMINA; 	3.972.200.000 ; 	223.380.002 ; 	-   ; 	4.195.580.002 ; 	-   ; 	4.195.580.002 ; 	-   ; 	3.956.932.622 ; 	3.956.932.622 ; 	3.956.932.622 ; 	3.956.932.622 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;1;4;;;;Nación;10;C;PRIMA TECNICA; 	238.700.000 ; 	-   ; 	-   ; 	238.700.000 ; 	-   ; 	238.700.000 ; 	-   ; 	199.724.069 ; 	199.724.069 ; 	199.724.069 ; 	199.724.069 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;1;5;;;;Nación;10;C;OTROS; 	1.499.000.000 ; 	90.000.000 ; 	-   ; 	1.589.000.000 ; 	-   ; 	1.589.000.000 ; 	-   ; 	1.470.732.352 ; 	1.470.732.352 ; 	1.470.732.352 ; 	1.470.732.352 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;1;8;;;;Nación;10;C;OTROS GASTOS PERSONALES - DISTRIBUCION PREVIO CONCEPTO DGPPN; 	-   ; 	483.000.000 ; 	483.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;1;9;;;;Nación;10;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	27.600.000 ; 	-   ; 	-   ; 	27.600.000 ; 	-   ; 	27.600.000 ; 	-   ; 	20.149.007 ; 	20.149.007 ; 	20.149.007 ; 	20.149.007 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;2;;;;;Nación;10;C;SERVICIOS PERSONALES INDIRECTOS; 	403.811.000 ; 	62.619.998 ; 	20.190.550 ; 	446.240.448 ; 	-   ; 	431.675.415 ; 	14.565.033 ; 	422.870.815 ; 	422.470.811 ; 	422.470.811 ; 	422.470.811 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;1;0;5;;;;;Nación;10;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	2.103.900.000 ; 	107.000.000 ; 	-   ; 	2.210.900.000 ; 	-   ; 	2.210.900.000 ; 	-   ; 	2.036.308.831 ; 	2.036.308.831 ; 	1.963.789.553 ; 	1.963.789.553 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;2;0;3;;;;;Nación;21;C;IMPUESTOS Y MULTAS; 	88.100.000 ; 	-   ; 	18.939.412 ; 	69.160.588 ; 	-   ; 	66.852.802 ; 	2.307.786 ; 	66.852.802 ; 	66.852.802 ; 	66.852.802 ; 	66.852.802 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;2;0;4;;;;;Nación;10;C;ADQUISICION DE BIENES Y SERVICIOS; 	941.191.000 ; 	23.338.012 ; 	109.354.081 ; 	855.174.931 ; 	-   ; 	790.282.292 ; 	64.892.639 ; 	736.036.861 ; 	731.329.740 ; 	696.454.309 ; 	696.454.309 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;2;0;4;;;;;Nación;20;C;ADQUISICION DE BIENES Y SERVICIOS; 	-   ; 	6.651.168 ; 	-   ; 	6.651.168 ; 	-   ; 	6.236.777 ; 	414.391 ; 	-   ; 	-   ; 	-   ; 	-   
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;2;0;4;;;;;Nación;21;C;ADQUISICION DE BIENES Y SERVICIOS; 	824.403.000 ; 	18.939.412 ; 	41.220.150 ; 	802.122.262 ; 	-   ; 	786.091.856 ; 	16.030.406 ; 	747.464.627 ; 	737.397.985 ; 	655.601.176 ; 	655.601.176 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;3;2;1;1;;;;Nación;20;C;CUOTA DE AUDITAJE CONTRANAL; 	12.570.886 ; 	-   ; 	6.651.168 ; 	5.919.718 ; 	-   ; 	5.919.718 ; 	-   ; 	5.919.718 ; 	5.919.718 ; 	5.919.718 ; 	5.919.718 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;3;2;1;1;;;;Nación;21;C;CUOTA DE AUDITAJE CONTRANAL; 	20.000.000 ; 	-   ; 	-   ; 	20.000.000 ; 	-   ; 	20.000.000 ; 	-   ; 	20.000.000 ; 	20.000.000 ; 	20.000.000 ; 	20.000.000 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;A;3;4;1;149;;;;Nación;10;C;CONVENCION DEL METRO - OFICINA INTERNACIONAL DE PESAS Y MEDIDAS - BIPM. LEY 1512 DE 2012; 	162.100.000 ; 	46.084.531 ; 	23.338.012 ; 	184.846.519 ; 	-   ; 	184.846.519 ; 	-   ; 	184.846.519 ; 	184.846.519 ; 	184.846.519 ; 	184.846.519 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;111;200;1;;;;;Nación;10;C;ADECUACIÓN MODERNIZACION Y MANTENIMIENTO DE LA SEDE DEL INSTITUTO NACIONAL DE METROLOGIA EN  BOGOTA; 	691.309.255 ; 	-   ; 	140.000.000 ; 	551.309.255 ; 	-   ; 	488.020.394 ; 	63.288.861 ; 	473.627.024 ; 	396.850.781 ; 	386.924.751 ; 	386.924.751 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;111;200;1;;;;;Nación;20;C;ADECUACIÓN MODERNIZACION Y MANTENIMIENTO DE LA SEDE DEL INSTITUTO NACIONAL DE METROLOGIA EN  BOGOTA; 	48.020.353 ; 	-   ; 	-   ; 	48.020.353 ; 	-   ; 	42.069.045 ; 	5.951.308 ; 	39.496.227 ; 	36.121.582 ; 	33.697.835 ; 	33.697.835 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;1;;;;;Nación;11;C;FORTALECIMIENTO LA OFERTA DE SERVICIOS EN LA SUBDIRECCIÓN DE METROLOGÍA FÍSICA DEL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	759.979.418 ; 	-   ; 	-   ; 	759.979.418 ; 	-   ; 	759.979.418 ; 	-   ; 	759.979.418 ; 	746.601.825 ; 	740.968.492 ; 	740.968.492 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;1;;;;;Nación;13;C;FORTALECIMIENTO LA OFERTA DE SERVICIOS EN LA SUBDIRECCIÓN DE METROLOGÍA FÍSICA DEL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	737.201.329 ; 	-   ; 	190.000.000 ; 	547.201.329 ; 	-   ; 	547.201.329 ; 	-   ; 	546.179.340 ; 	543.813.757 ; 	538.092.249 ; 	538.092.249 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;1;;;;;Nación;20;C;FORTALECIMIENTO LA OFERTA DE SERVICIOS EN LA SUBDIRECCIÓN DE METROLOGÍA FÍSICA DEL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	948.139.725 ; 	-   ; 	200.000.000 ; 	748.139.725 ; 	-   ; 	746.337.525 ; 	1.802.200 ; 	743.966.616 ; 	738.085.671 ; 	720.385.096 ; 	720.385.096 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;2;;;;;Nación;11;C;FORTALECIMIENTO DE LA METROLOGÍA QUÍMICA Y BIOMEDICINA EN EL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	828.576.234 ; 	-   ; 	-   ; 	828.576.234 ; 	-   ; 	826.258.568 ; 	2.317.666 ; 	826.258.534 ; 	823.854.093 ; 	823.854.093 ; 	823.854.093 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;2;;;;;Nación;13;C;FORTALECIMIENTO DE LA METROLOGÍA QUÍMICA Y BIOMEDICINA EN EL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	1.081.830.385 ; 	-   ; 	120.000.000 ; 	961.830.385 ; 	-   ; 	961.482.181 ; 	348.204 ; 	949.323.581 ; 	940.803.959 ; 	924.490.254 ; 	924.490.254 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;3;;;;;Nación;10;C;ACTUALIZACIÓN DEL SISTEMA DE CLIMATIZACION DE LOS LABORATORIO DEL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	559.761.955 ; 	-   ; 	-   ; 	559.761.955 ; 	-   ; 	559.761.955 ; 	-   ; 	559.695.288 ; 	540.742.325 ; 	413.065.613 ; 	413.065.613 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;3;;;;;Nación;11;C;ACTUALIZACIÓN DEL SISTEMA DE CLIMATIZACION DE LOS LABORATORIO DEL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	138.829.112 ; 	-   ; 	-   ; 	138.829.112 ; 	-   ; 	138.829.112 ; 	-   ; 	138.829.112 ; 	138.829.112 ; 	-   ; 	-   
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;112;200;3;;;;;Nación;13;C;ACTUALIZACIÓN DEL SISTEMA DE CLIMATIZACION DE LOS LABORATORIO DEL INSTITUTO NACIONAL DE METROLOGÍA NACIONAL; 	48.590.189 ; 	-   ; 	-   ; 	48.590.189 ; 	-   ; 	48.590.189 ; 	-   ; 	47.673.493 ; 	-   ; 	-   ; 	-   
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;223;200;1;;;;;Nación;10;C;ADQUISICIÓN MODERNIZACION Y MANTENIMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA DEL INSTITUTO NACIONAL DE METROLOGIA EN BOGOTA; 	284.266.366 ; 	-   ; 	-   ; 	284.266.366 ; 	-   ; 	284.266.366 ; 	-   ; 	284.266.366 ; 	284.266.366 ; 	280.466.366 ; 	280.466.366 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;223;200;1;;;;;Nación;20;C;ADQUISICIÓN MODERNIZACION Y MANTENIMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA DEL INSTITUTO NACIONAL DE METROLOGIA EN BOGOTA; 	268.943.370 ; 	-   ; 	50.000.000 ; 	218.943.370 ; 	-   ; 	218.908.908 ; 	34.462 ; 	217.805.088 ; 	217.805.088 ; 	213.765.216 ; 	213.765.216 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;520;200;1;;;;;Nación;10;C;ADMINISTRACIÓN DEL SISTEMA METROLOGICO A NIVEL  NACIONAL; 	251.384.006 ; 	-   ; 	-   ; 	251.384.006 ; 	-   ; 	248.475.359 ; 	2.908.647 ; 	248.475.359 ; 	247.778.100 ; 	246.578.100 ; 	246.578.100 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;520;200;1;;;;;Nación;11;C;ADMINISTRACIÓN DEL SISTEMA METROLOGICO A NIVEL  NACIONAL; 	62.346.891 ; 	-   ; 	-   ; 	62.346.891 ; 	-   ; 	61.244.351 ; 	1.102.540 ; 	61.244.351 ; 	61.244.351 ; 	61.244.351 ; 	61.244.351 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;520;200;1;;;;;Nación;13;C;ADMINISTRACIÓN DEL SISTEMA METROLOGICO A NIVEL  NACIONAL; 	21.821.412 ; 	200.000.000 ; 	-   ; 	221.821.412 ; 	-   ; 	204.585.312 ; 	17.236.100 ; 	204.585.312 ; 	203.966.451 ; 	191.263.618 ; 	191.263.618 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;520;200;2;;;;;Nación;11;C;FORTALECIMIENTO INVESTIGACIÓN Y DESARROLLO EN METROLOGÍA NACIONAL; 	587.667.241 ; 	-   ; 	-   ; 	587.667.241 ; 	-   ; 	585.403.448 ; 	2.263.793 ; 	553.481.619 ; 	547.920.607 ; 	547.920.607 ; 	547.920.607 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;520;200;2;;;;;Nación;13;C;FORTALECIMIENTO INVESTIGACIÓN Y DESARROLLO EN METROLOGÍA NACIONAL; 	316.436.207 ; 	-   ; 	200.000.000 ; 	116.436.207 ; 	-   ; 	113.000.000 ; 	3.436.207 ; 	113.000.000 ; 	113.000.000 ; 	113.000.000 ; 	113.000.000 
350500;INSTITUTO NACIONAL DE METROLOGÍA - INM;VIGENCIA AC;C;520;200;2;;;;;Nación;20;C;FORTALECIMIENTO INVESTIGACIÓN Y DESARROLLO EN METROLOGÍA NACIONAL; 	188.563.552 ; 	-   ; 	50.000.000 ; 	138.563.552 ; 	-   ; 	132.483.342 ; 	6.080.210 ; 	132.483.342 ; 	132.483.342 ; 	132.483.342 ; 	132.483.342 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;1;1;;;;Nación;10;C;SUELDOS DE PERSONAL DE NOMINA; 	51.710.354.016 ; 	3.810.872.505 ; 	-   ; 	55.521.226.521 ; 	-   ; 	55.073.464.178 ; 	447.762.343 ; 	55.053.244.575 ; 	55.043.244.575 ; 	55.039.670.697 ; 	55.039.670.697 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;1;4;;;;Nación;10;C;PRIMA TECNICA; 	2.048.094.707 ; 	-   ; 	-   ; 	2.048.094.707 ; 	-   ; 	1.844.380.980 ; 	203.713.727 ; 	1.844.380.980 ; 	1.844.380.980 ; 	1.844.380.980 ; 	1.844.380.980 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;1;5;;;;Nación;10;C;OTROS; 	13.349.137.068 ; 	969.590.931 ; 	-   ; 	14.318.727.999 ; 	-   ; 	14.298.393.622 ; 	20.334.377 ; 	14.297.870.975 ; 	14.273.339.737 ; 	14.254.936.286 ; 	14.254.936.286 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;1;8;;;;Nación;10;C;OTROS GASTOS PERSONALES - DISTRIBUCION PREVIO CONCEPTO DGPPN; 	-   ; 	5.237.000.000 ; 	5.237.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;1;9;;;;Nación;10;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	433.044.000 ; 	382.672.039 ; 	-   ; 	815.716.039 ; 	-   ; 	802.677.910 ; 	13.038.129 ; 	802.208.074 ; 	788.484.608 ; 	779.042.482 ; 	779.042.482 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;2;;;;;Nación;10;C;SERVICIOS PERSONALES INDIRECTOS; 	2.499.708.430 ; 	-   ; 	124.985.422 ; 	2.374.723.008 ; 	-   ; 	2.369.852.849 ; 	4.870.159 ; 	2.354.481.558 ; 	2.219.890.396 ; 	2.191.805.575 ; 	2.191.805.575 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;1;0;5;;;;;Nación;10;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	22.499.616.209 ; 	1.173.864.525 ; 	-   ; 	23.673.480.734 ; 	-   ; 	23.673.480.734 ; 	-   ; 	23.672.385.923 ; 	23.672.385.923 ; 	23.672.385.923 ; 	23.672.385.923 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;2;0;3;;;;;Nación;10;C;IMPUESTOS Y MULTAS; 	641.415.000 ; 	-   ; 	-   ; 	641.415.000 ; 	-   ; 	244.944.660 ; 	396.470.340 ; 	241.349.800 ; 	241.349.800 ; 	241.349.800 ; 	241.349.800 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;2;0;4;;;;;Nación;10;C;ADQUISICION DE BIENES Y SERVICIOS; 	27.449.919.700 ; 	3.200.000.000 ; 	2.832.691 ; 	30.647.087.009 ; 	-   ; 	30.545.818.887 ; 	101.268.122 ; 	30.388.044.962 ; 	28.230.602.914 ; 	28.197.591.387 ; 	28.197.591.387 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;2;0;4;999;;;;Nación;10;C;PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADAS; 	-   ; 	2.832.691 ; 	-   ; 	2.832.691 ; 	-   ; 	2.832.691 ; 	-   ; 	2.832.691 ; 	2.832.691 ; 	2.832.691 ; 	2.832.691 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;1;1;14;;;;Nación;10;C;FORTALECIMIENTO DE LAS ASOCIACIONES Y LIGAS DE CONSUMIDORES; 	687.002.000 ; 	-   ; 	-   ; 	687.002.000 ; 	-   ; 	687.002.000 ; 	-   ; 	687.002.000 ; 	687.002.000 ; 	309.150.900 ; 	309.150.900 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;1;1;19;;;;Nación;10;C;PROGRAMA ACTUALIZACION DE LIDERES SINDICALES; 	475.948.000 ; 	-   ; 	-   ; 	475.948.000 ; 	-   ; 	475.948.000 ; 	-   ; 	475.947.998 ; 	456.592.368 ; 	456.592.368 ; 	456.592.368 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;2;1;1;;;;Nación;11;S;CUOTA DE AUDITAJE CONTRANAL; 	32.989.628.000 ; 	-   ; 	-   ; 	32.989.628.000 ; 	-   ; 	30.841.897.447 ; 	2.147.730.553 ; 	30.841.897.447 ; 	30.841.897.447 ; 	30.841.897.447 ; 	30.841.897.447 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;2;1;8;;;;Nación;10;C;CONSEJO NACIONAL DEL TRABAJO SOCIAL; 	22.841.000 ; 	-   ; 	-   ; 	22.841.000 ; 	-   ; 	22.841.000 ; 	-   ; 	22.841.000 ; 	22.841.000 ; 	22.841.000 ; 	22.841.000 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;2;3;5;;;;Nación;10;C;FINANCIACION PENSIONES REGIMEN DE PRIMA MEDIA CON PRESTACION DEFINIDA COLPENSIONES - LEY 1151 DE 2007 Y DECRETO 2011 DE 2012; 	10.645.240.738.000 ; 	-   ; 	225.689.081.810 ; 	10.419.551.656.190 ; 	-   ; 	10.419.551.656.190 ; 	-   ; 	10.419.551.656.190 ; 	7.699.243.376.364 ; 	7.699.243.376.364 ; 	7.699.243.376.364 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;2;3;6;;;;Nación;10;C;TRANSFERIR A COLPENSIONES - ADMINISTRACION BENEFICIOS ECONOMICOS PERIODICOS (LEY 1328 DE 2009 Y DECRETO 604 DE 2013); 	65.442.000.000 ; 	-   ; 	19.442.000.000 ; 	46.000.000.000 ; 	-   ; 	46.000.000.000 ; 	-   ; 	45.309.548.006 ; 	45.309.548.006 ; 	45.309.548.006 ; 	45.309.548.006 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;2;3;8;;;;Nación;10;C;TRANSFERIR A COLPENSIONES - COSTAS JUDICIALES ANTIGUA ISS DECRETO 0553 DE 2015; 	-   ; 	27.887.000.000 ; 	-   ; 	27.887.000.000 ; 	-   ; 	27.887.000.000 ; 	-   ; 	27.887.000.000 ; 	27.887.000.000 ; 	27.887.000.000 ; 	27.887.000.000 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;4;1;1;;;;Nación;10;C;ORGANIZACION INTERNACIONAL DEL TRABAJO (LEY 49 / 1919) - OIT; 	742.645.000 ; 	-   ; 	-   ; 	742.645.000 ; 	-   ; 	742.645.000 ; 	-   ; 	741.863.752 ; 	741.863.752 ; 	741.863.752 ; 	741.863.752 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;4;1;82;;;;Nación;10;C;ORGANIZACION IBEROAMERICANA DE SEGURIDAD SOCIAL OISS (LEY 65 / 1981).; 	135.542.000 ; 	-   ; 	-   ; 	135.542.000 ; 	-   ; 	135.542.000 ; 	-   ; 	135.542.000 ; 	135.542.000 ; 	135.542.000 ; 	135.542.000 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;4;1;144;;;;Nación;10;C;ORGANIZACION PARA LA COOPERACION Y EL DESARROLLO ECONOMICO OCDE-ARTICULO 47 LEY 1450 DE 2011; 	804.961.000 ; 	-   ; 	-   ; 	804.961.000 ; 	-   ; 	430.299.999 ; 	374.661.001 ; 	308.281.795 ; 	172.703.276 ; 	170.789.942 ; 	170.789.942 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;5;1;9;;;;Nación;11;S;FONDO DE PENSIONES PUBLICAS DE NIVEL NACIONAL - PENSIONES SUPERINTENDENCIA DE VALORES; 	186.680.000 ; 	-   ; 	-   ; 	186.680.000 ; 	-   ; 	186.680.000 ; 	-   ; 	186.680.000 ; 	165.351.509 ; 	165.351.509 ; 	165.351.509 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;5;1;10;;;;Nación;10;C;FONDO DE PENSIONES PUBLICAS DEL NIVEL NACIONAL - CAJANAL PENSIONES; 	6.304.957.120.000 ; 	31.852.411.197 ; 	81.919.168.247 ; 	6.254.890.362.950 ; 	-   ; 	6.254.890.362.950 ; 	-   ; 	6.254.890.362.950 ; 	6.171.396.753.887 ; 	6.171.396.753.887 ; 	6.171.396.753.887 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;5;1;11;;;;Nación;16;C;FONDO DE PENSIONES PUBLICAS DEL NIVEL NACIONAL - CARBOCOL; 	4.038.694.000 ; 	-   ; 	-   ; 	4.038.694.000 ; 	-   ; 	4.038.694.000 ; 	-   ; 	4.038.694.000 ; 	3.286.055.380 ; 	3.286.055.380 ; 	3.286.055.380 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;5;1;12;;;;Nación;10;C;FONDO DE PENSIONES PUBLICAS DEL NIVEL NACIONAL - PENSIONES CAJA DE CREDITO AGRARIO INDUSTRIAL Y MINERO; 	251.883.221.000 ; 	-   ; 	-   ; 	251.883.221.000 ; 	-   ; 	251.883.221.000 ; 	-   ; 	251.883.221.000 ; 	224.833.274.489 ; 	224.833.274.489 ; 	224.833.274.489 
360101;MINISTERIO DEL TRABAJO - GESTION GENERAL;VIGENCIA AC;A;3;5;1;13;;;;Nación;16;S;FONDO DE PENSIONES PUBLICAS DEL NIVEL NACIONAL - PENSIONES FONPRENOR; 	9.038.621.000 ; 	-   ; 	4.483.000.000 ; 	4.555.621.000 ; 	-   ; 	-   ; 	4.555.621.000 ; 	-   ; 	-   ; 	-   ; 	-   
